"token","author","title","year","textClass"
"600620","Bauller, Johann Jacob (#129670022)","Hell-Polirter Laster-Spiegel/ Underschiedlich in sich haltend alle und jede Fugienda, Was ein Christ Böses fliehen soll: Vorgetragen in Hundert und Zehen Predigten/ Welche auß sonderbaren Biblischen Texten/ also abgeha"
"591223","Brehm, Alfred Edmund (#118514814)","Illustrirtes Thierleben: Eine allgemeine Kunde des Thierreichs","1865","Wissenschaft::Zoologie"
"585642","Gottfried, Johann Ludwig (#100015999)","Newe Welt Vnd Americanische Historien/ Jnhaltende Warhafftige vnd volkommene Beschreibungen Aller West-Jndianischen Landschafften [...] zusampt der Natur vnd Eigenschafft deß Erdrichs [...] wie auch der Thier [...] s"
"579419","Trichter, Valentin (#100657095)","Curiöses Reit- Jagd- Fecht- Tantz- oder Ritter-Exercitien-Lexicon: Worinne Der galanten ritterlichen Uibungen Vortreflichkeit, Nutzen und Nothwendigkeit, nebst allen in denselben vorkommenden Kunst-Wörtern hinlänglich er"
"575689","Lutz, Samuel (#125000820)","Ein Wohlriechender Straus Von schönen und gesunden Himmels-Blumen","1736","Gebrauchsliteratur::Erbauungsliteratur"
"553468","Schupp, Johann Balthasar (#118762672)","Doct: Joh: Balth: Schuppii Schrifften","1663","Gebrauchsliteratur::Andachtsbuch"
"548348","Spener, Philipp Jakob (#118616099)","Theologische Bedencken: Und andere Brieffliche Antworten auff geistliche/ sonderlich zur erbauung gerichtete materien zu unterschiedenen zeiten auffgesetzet/ und nun auff langwieriges anhalten Christlicher freunde in ein"
"541356","Dannhauer, Johann Conrad (#120227649)","Catechismvs-Milch/ Oder Der Erklärung deß Christlichen Catechismi/ Achter Theil: Vber Das vierte Hauptstück von dem Einsatz deß Heil. Predigampts/ und dem Sacrament der heiligen Tauff [...]: Zu Straßburg im Müns"
"536682","Varnhagen, Rahel (#118626175)","Rahel: Ein Buch des Andenkens für ihre Freunde","1834","Belletristik::Prosa"
"532505","Beck, Ludwig (#117579599)","Die Geschichte des Eisens in technischer und kulturgeschichtlicher Beziehung","1895","Wissenschaft::Technik"
"526275","Sulzer, Johann Georg (#11879941X)","Allgemeine Theorie der Schönen Künste: in einzeln, nach alphabetischer Ordnung der Kunstwörter auf einander folgenden, Artikeln abgehandelt","1774","Wissenschaft::Kunstgeschichte"
"496606","Tetens, Johann Nicolaus (#118756532)","Philosophische Versuche über die menschliche Natur und ihre Entwickelung","1777","Wissenschaft::Philosophie"
"495360","Spener, Philipp Jakob (#118616099)","Theologische Bedencken: Und andere Brieffliche Antworten auff geistliche/ sonderlich zur erbauung gerichtete materien zu unterschiedenen zeiten auffgesetzt/ und auff langwihriges anhalten Christlicher freunde in einige o"
"488975","Brehm, Alfred Edmund (#118514814)","Illustrirtes Thierleben: Eine allgemeine Kunde des Thierreichs","1864","Wissenschaft::Zoologie"
"481980","Urbanitzky, Alfred von (#10133673X)","Die Elektricität im Dienste der Menschheit: Eine populäre Darstellung der magnetischen und elektrischen Naturkräfte und ihrer praktischen Anwendungen. Nach dem gegenwärtigen Standpunkte der Wissenschaft","1885","Gebrauc"
"480612","Corvinus, Gottlieb Siegmund (Amaranthes; #100092438)","Nutzbares, galantes und curiöses Frauenzimmer-Lexicon: Worinnen nicht nur Der Frauenzimmer geistlich- und weltliche Orden, Aemter, Würden, Ehren-Stellen, Professionen und Gewerbe, [...] Nahmen und Tha"
"467282","Vogt, Carl (#118769014)","Zoologische Briefe: Naturgeschichte der lebenden und untergegangenen Thiere, für Lehrer, höhere Schulen und Gebildete aller Stände","1851","Wissenschaft::Biologie"
"462979","Spener, Philipp Jakob (#118616099)","Theologische Bedencken: Und andere Briefliche Antworten auf geistliche/ sonderlich zur erbauung gerichtete/ materien zu unterschiedenen zeiten aufgesetzt/ endlich auf langwiehriges anhalten Christlicher freunde in einige"
"459826","Estor, Johann Georg (#100130186)","Der Teutschen rechtsgelahrheit","1767","Wissenschaft::Recht"
"459498","Beck, Ludwig (#117579599)","Die Geschichte des Eisens in technischer und kulturgeschichtlicher Beziehung","1897","Wissenschaft::Technik"
"445792","Spener, Philipp Jakob (#118616099)","Theologische Bedencken: Und andere Brieffliche Antworten auff geistliche/ sonderlich zur erbauung gerichtete materien zu unterschiedenen zeiten auffgesetzet/ und auff langwihriges anhalten Christlicher freunde in einige"
"444385","Chamberlain, Houston Stewart (#118675508)","Die Grundlagen des Neunzehnten Jahrhunderts","1899","Wissenschaft::Gesellschaftswissenschaften"
"436903","Alexis, Willibald (Häring, Georg Wilhelm Heinrich; #118648071)","Ruhe ist die erste Bürgerpflicht oder Vor fünfzig Jahren: Vaterländischer Roman","1852","Belletristik::Roman"
"435635","Sulzer, Johann Georg (#11879941X)","Allgemeine Theorie der Schönen Künste: in einzeln, nach alphabetischer Ordnung der Kunstwörter auf einander folgenden, Artikeln abgehandelt","1771","Wissenschaft::Kunstgeschichte"
"435421","Clara, Abraham a Sancta (#11850021X)","Judas Der Ertz-Schelm/ Für ehrliche Leuth/ Oder: Eigentlicher Entwurff/ vnd Lebens-Beschreibung deß Iscariotischen Bößwicht: Worinnen vnderschiedliche Discurs, sittliche Lehrs-Puncten/ Gedicht/ vnd Geschicht/ auch"
"431115","Pinter von der Au, Johann Christoph (#124564380)","Neuer/ vollkommener/ verbesserter und ergäntzter Pferd-Schatz/ Jn einer ausführlichen [...] Wissenschafft [...] vorgestellet: Vermittelst welcher [...] dargewiesen wird/ Was von dem gantzen Geschlecht der"
"426873","Geise, Heinrich Anton (#118101021)","Teutsches Corpus Juris Oder Verfassung derer/ des Heil. Röm. Reich[s] Teutscher Nation Käyserl. Bürgerl. Peinlichen/ Lehn/ Geistlichen/ See/ Land- und Kriegs-Rechten: Mit Einer deutlichen Anweisung/ wie in denen Geric"
"421101","Cantemir, Dimitrie (Dimitrie <Moldau, Woiwode> ; #118518879)","Geschichte des osmanischen Reichs nach seinem Anwachse und Abnehmen","1745","Wissenschaft::Geschichte"
"417681","Beck, Ludwig (#117579599)","Die Geschichte des Eisens in technischer und kulturgeschichtlicher Beziehung","1884","Wissenschaft::Technik"
"416549","Woyt, Johann Jacob (#12159355X)","Gazophylacium Medico-Physicum, Oder Schatz-Kammer, Medicinisch- und Natürlicher Dinge: Jn welcher Alle Medicinische Kunst-Wörter, (2) inn- und äusserliche Kranckheiten, nebst dererselben Genes-Mitteln, (3) alle Mineralie"
"416548","Ledebur, Adolf (#12402002X)","Handbuch der Eisenhüttenkunde: Für den Gebrauch in der Praxis wie zur Benutzung beim Unterrichte bearbeitet","1884","Wissenschaft::Technik"
"412782","Fleming, Hans Friedrich von (#133924726)","Der Vollkommene Teutsche Jäger: Anderer Haupt-Theil, Darinnen nicht allein Die in dem Ersten Theil vorgetragene Materien Von der Erde, den Gebürgen, Kräutern, Bäumen, Wäldern, Witterungen, Mineralien, wilden T"
"412040","Avé-Lallemant, Friedrich Christian Benedikt (#116388951)","Das Deutsche Gaunerthum: in seiner social-politischen, literarischen und linguistischen Ausbildung zu seinem heutigen Bestande","1862","Wissenschaft::Recht"
"405549","Baumstark, Eduard (#119111152)","Kameralistische Encyclopädie: Handbuch der Kameralwissenschaften und ihrer Literatur für Rechts- und Verwaltungs-Beamten, Landstände, Gemeinde- Räthe und Kameral-Candidaten","1835","Wissenschaft::Ökonomie"
"402277","Lehnert, Josef von (#102084327)","Die Seehäfen des Weltverkehrs","1891","Wissenschaft::Ökonomie::Gebrauchsliteratur"
"401989","Haller, Albrecht von (#118545140)","Anfangsgründe der Phisiologie des menschlichen Körpers: Aus dem Lateinischen übersezt","1772","Wissenschaft::Medizin"
"401850","Dannhauer, Johann Conrad (#120227649)","Catechismvs Milch/ Oder Der Erklärung deß Christlichen Catechismi Fünffter Theil: Begreiffend den Andern Articul deß Vralten Apostolischen/ auch Nicenischen Glaubens: Zu Straßburg im Münster geprediget/ vnd auff"
"401374","Burckhardt, Jacob (#11851752X)","Der Cicerone: Eine Anleitung zum Genuss der Kunstwerke Italiens","1855","Wissenschaft::Kunstgeschichte"
"400301","Savigny, Friedrich Carl von (#118605909)","System des heutigen Römischen Rechts","1840","Wissenschaft::Jura"
"399294","Samter, Heinrich (#152136819)","Das Reich der Erfindungen","1896","Gebrauchsliteratur::Populärwissenschaft"
"392556","Haller, Albrecht von (#118545140); Johann Samuel, Halle (#12401402X)","Anfangsgründe der Phisiologie des menschlichen Körpers: Aus dem Lateinischen übersezt","1775","Wissenschaft::Medizin"
"389651","Fleming, Hans Friedrich von (#133924726)","Der Vollkommene Teutsche Jäger: Darinnen Die Erde, Gebürge, Kräuter und Bäume, Wälder, Eigenschaft der wilden Thiere und Vogel, So wohl Historice, als Physice, und Anatomice: Dann auch die behörigen Groß- un"
"387782","Beck, Ludwig (#117579599)","Die Geschichte des Eisens in technischer und kulturgeschichtlicher Beziehung","1903","Wissenschaft::Technik"
"384704","Forster, Georg (#118534416)","Johann Reinhold Forster's [...] Reise um die Welt während den Jahren 1772 bis 1775: In dem von seiner itztregierenden Großbrittannischen Majestät auf Entdeckungen ausgeschickten und durch den Capitain Cook geführten Schiffe"
"384341","Wilamowitz-Moellendorff, Ulrich von (#11877171X)","Aristoteles und Athen","1893","Wissenschaft::Philologie"
"367103","Quenstedt, Friedrich August (#116317914)","Handbuch der Mineralogie","1855","Wissenschaft::Geologie"
"366546","Marx, Karl (#118578537)","Das Kapital: Kritik der politischen Oekonomie","1894","Wissenschaft::Ökonomie"
"364040","Happel, Eberhard Werner (#118720309)","Der Academische Roman: Worinnen Das Studenten-Leben fürgebildet wird; Zusamt allem/ Was auf den Universitäten passiret/ wie diese bestellet werden/ [...] und was man von dem Academischen Leben zu wissen verlangen mag"
"363898","Treitschke, Heinrich von (#118623761)","Deutsche Geschichte im Neunzehnten Jahrhundert","1879","Wissenschaft::Historiographie"
"361853","Dannhauer, Johann Conrad (#120227649)","Catechismus-Milch/ Oder Der Erklärung des Christlichen Catechismi Sechster Theil: Begreiffend den Dritten Articul des Vralten Apostolischen/ auch Nicenischen Glaubens: Zu Straßburg im Münster geprediget/ und auff i"
"361330","Stein, Lorenz von (#118617281)","Die Verwaltungslehre","1868","Wissenschaft::Jura"
"360434","Mascov, Johann Jakob (#104268565)","Geschichte der Teutschen: bis zu Anfang der Fränckischen Monarchie in Zehen Büchern verfasset","1726","Wissenschaft::Historiographie"
"359920","Justi, Carl (#118714325)","Diego Velazquez und sein Jahrhundert","1888","Wissenschaft::Kunstgeschichte"
"359469","Treitschke, Heinrich von (#118623761)","Deutsche Geschichte im Neunzehnten Jahrhundert","1894","Wissenschaft::Historiographie"
"359437","N. N.,","Die Curieuse Sowol dem hohen und fürnehmen/ Geist-und weltlichem/ als niedrigem und gemeinen Stand/ auch Krancken- und Kindbetterinnen zu dienen und aufzuwarten allzeit fertig Köchin: Aufgeführet Jn einem ganz Neuen von allerhand fremden als Eng"
"359168","Ranke, Leopold von (#118598279)","Die römischen Päpste, ihre Kirche und ihr Staat im sechszehnten und siebzehnten Jahrhundert","1836","Wissenschaft::Historiographie"
"358150","Estor, Johann Georg (#100130186)","Der Teutschen rechtsgelahrheit","1758","Wissenschaft::Recht"
"358086","Treitschke, Heinrich von (#118623761)","Deutsche Geschichte im Neunzehnten Jahrhundert","1885","Wissenschaft::Historiographie"
"350160","Beck, Ludwig (#117579599)","Die Geschichte des Eisens in technischer und kulturgeschichtlicher Beziehung","1899","Wissenschaft::Technik"
"348612","Treitschke, Heinrich von (#118623761)","Deutsche Geschichte im Neunzehnten Jahrhundert","1889","Wissenschaft::Historiographie"
"348502","Savigny, Friedrich Carl von (#118605909)","System des heutigen Römischen Rechts","1841","Wissenschaft::Jura"
"345155","Santa Clara, Abraham a (#11850021X)","Grammatica Religiosa, Oder Geistliche Tugend-Schul/ Jn Welcher Ein Jeder/ so wohl Geist- als Weltlicher/ heylsamb zur Geistlicher Vollkommenheit unterwiesen wird: Von dem Wohl-Ehrw. P. Abraham à Sancta Clara [...] in l"
"340968","Gerstner, Franz Joseph von (#129094692)","Handbuch der Mechanik","1831","Wissenschaft::Technik"
"339518","Haller, Albrecht von (#118545140); Johann Samuel, Halle (#12401402X)","Anfangsgründe der Phisiologie des menschlichen Körpers: Aus dem Lateinischen übersezt","1776","Wissenschaft::Medizin"
"339463","Schmoller, Gustav von (#118609378)","Grundriß der Allgemeinen Volkswirtschaftslehre","1900","Wissenschaft::Ökonomie"
"338061","Schröder, Ernst (#118761846)","Vorlesungen über die Algebra der Logik: (Exakte Logik)","1890","Wissenschaft::Mathematik"
"332530","Brunner, Heinrich (#11866770X)","Deutsche Rechtsgeschichte","1892","Wissenschaft::Jura"
"331415","Hübner, Johann (#142887269)","Reales Staats- und Zeitungs-Lexicon: Worinnen sowohl Die Religionen und Orden, die Reiche und Staaten, Meere, Seen, Flüsse, Städte, Vestungen, Schlösser, Häfen, Berge, Vorgebürge, Pässe, Wälder und Unterschiede der eile"
"329561","Estor, Johann Georg (#100130186)","Bürgerliche rechtsgelehrsamkeit der Teutschen: nach maasgebung der Reichs-abschiede und bewährter nachrichten auch der regirungs- sodann rechts- und policei- anbenebst der kammer- imgleichen der stadt- und landwirtschaft"
"329164","Pomet, Peter (#111002206)","Der aufrichtige Materialist und Specerey-Händler: Oder Haupt- und allgemeine Beschreibung derer Specereyen und Materialien: Worinnen Jn dreyen Classen, der Kräuter, Thiere und Materialien, alles und iedes, womit die Physica, Ch"
"328781","Carus, Carl Gustav (#118519352)","Lehrbuch der Gynäkologie","1820","Wissenschaft::Medizin"
"324472","Müller, Karl Otfried (#11954153X)","Die Dorier: Vier Bücher","1824","Wissenschaft::Historiographie"
"316728","Haller, Albrecht von (#118545140)","Anfangsgründe der Phisiologie des menschlichen Körpers: Aus dem Lateinischen übersezt","1759","Wissenschaft::Medizin"
"316421","Brümmer, Franz (#116751460)","Lexikon der deutschen Dichter und Prosaisten vom Beginn des 19. Jahrhunderts bis zur Gegenwart","1913","Gebrauchsliteratur::Philologie"
"316140","Rohr, Julius Bernhard von (#117593338)","Einleitung Zur Staats-Klugheit: Oder: Vorstellung Wie Christliche und weise Regenten zur Beförderung ihrer eigenen und ihres Landes Glückseeligkeit Jhre Unterthanen Zu beherrschen pflegen","1718","Wissenschaft::Politik"
"313875","Reinkingk, Theodor von (#118788272)","Biblische Policey: Das ist: Gewisse/ auß Heiliger Göttlicher Schrifft zusammen gebrachte/ auff die drey Hauptstände: Als Geistlichen/ Weltlichen/ vnd Häußlichen/ gerichtete Axiomata, oder Schlußreden: Sonderlich/"
"312841","Glauber, Johann Rudolph (#118695304)","Johannis Rudolphi Glauberi Philosophi & Medici Celeberrimi Opera Chymica, Bücher vnd Schrifften/ so viel deren von ihme bißhero an Tag gegeben worden: Jetzo von neuem mit Fleiß übersehen/ auch mit etlichen neuen Tr"
"312737","Haller, Albrecht von (#118545140); Johann Samuel, Halle (#12401402X)","Anfangsgründe der Phisiologie des menschlichen Körpers: Aus dem Lateinischen übersezt","1774","Wissenschaft::Medizin"
"312588","Marx, Karl (#118578537)","Das Kapital: Kritik der politischen Oekonomie","1867","Wissenschaft::Ökonomie"
"312480","Wolff, Christian von (#118634771)","Der Anfangs-Gründe Aller Mathematischen Wiessenschaften","1710","Wissenschaft::Mathematik"
"311548","Brunn, Heinrich von (#116777273)","Geschichte der griechischen Künstler","1859","Wissenschaft::Kunstgeschichte"
"308374","Rohde, Erwin (#118790951)","Psyche: Seelencult und Unsterblichkeitsglaube der Griechen","1894","Wissenschaft::Philologie"
"305654","Gerstner, Franz Joseph von (#129094692)","Handbuch der Mechanik","1834","Wissenschaft::Technik"
"296837","Goethe, Johann Wolfgang von (#118540238)","Zur Farbenlehre","1810","Wissenschaft::Physik"
"293818","Lehnert, Josef von (#102084327)","Die Seehäfen des Weltverkehrs","1892","Wissenschaft::Ökonomie::Gebrauchsliteratur"
"292396","Stein, Lorenz von (#118617281)","Die Verwaltungslehre","1865","Wissenschaft::Jura"
"290855","Treitschke, Heinrich von (#118623761)","Deutsche Geschichte im Neunzehnten Jahrhundert","1882","Wissenschaft::Historiographie"
"288716","Stifter, Adalbert (#118618156)","Der Nachsommer: Eine Erzählung","1857","Belletristik::Roman"
"286346","Ganswindt, Albert (#126764514)","Handbuch der Färberei und der damit verwandten vorbereitenden und vollendenden Gewerbe: Enthaltend die Färberei der gebräuchlicheren Gespinnstfasern, mit besonderer Berücksichtigung der Maschinenkunde: Zum Unterricht an"
"285797","Schröder, Ernst (#118761846)","Vorlesungen über die Algebra der Logik: Algebra und Logik der Relative","1895","Wissenschaft::Mathematik"
"285436","Ranke, Leopold von (#118598279)","Deutsche Geschichte im Zeitalter der Reformation","1843","Wissenschaft::Historiographie"
"281058","Olearius, Adam (#118736256)","Offt begehrte Beschreibung Der Newen Orientalischen Rejse/ So durch Gelegenheit einer Holsteinischen Legation an den König in Persien geschehen: Worinnen Derer Orter vnd Länder/ durch welche die Reise gangen/ als fürnemblich"
"280104","Fischer, Hermann (#117509205)","Die Werkzeugmaschinen","1900","Wissenschaft::Technik"
"278739","Dannhauer, Johann Conrad (#120227649)","Catechismvs Milch/ Oder Der Erklärung deß Christlichen Catechismi Vierdter Theil: Begreiffend den Ersten Articul deß Vralten Apostolischen/ auch Nicenischen Glaubens: Zu Straßburg im Münster geprediget/ vnd auff"
"278481","Schweiger-Lerchenfeld, Amand von (#117397555)","Im Reiche der Cyklopen: Eine populäre Darstellung der Stahl- und Eisentechnik","1900","Gebrauchsliteratur::Populärwissenschaft"
"277371","Rein, Johannes Justus (#118599313)","Japan nach Reisen und Studien: im Auftrage der Königlich Preussischen Regierung dargestellt","1886","Wissenschaft::Geographie"
"277144","Steinen, Karl von den (#117251992)","Unter den Naturvölkern Zentral-Brasiliens: Reiseschilderung und Ergebnisse der Zweiten Schingú-Expedition. 1887-1888","1894","Wissenschaft::Geographie"
"274622","Carus, Julius Victor (#104288647)","Geschichte der Zoologie bis auf Joh. Müller und Charl. Darwin","1872","Gebrauchsliteratur::Populärwissenschaft"
"271585","Haller, Albrecht von (#118545140)","Anfangsgründe der Phisiologie des menschlichen Körpers: Aus dem Lateinischen übersezt","1762","Wissenschaft::Medizin"
"271074","Marperger, Paul Jacob (#10422262X)","Der allzeit-fertige Handels-Correspondent : Worinnen Die gantze Handels-Wissenschafft/ mit deroselben Scripturen, Briefen/ und Cautelen, Samt Allerhand Arten Rechnungs-Formularien und andern Nohtwendigkeiten enthalten/ N"
"271073","Jean Paul, (#118557211)","Hesperus, oder 45 Hundsposttage: Eine Biographie","1795","Belletristik::Roman"
"265862","Ranke, Leopold von (#118598279)","Deutsche Geschichte im Zeitalter der Reformation","1839","Wissenschaft::Historiographie"
"265198","Lettus, Henricus (#119318679)","Der Liefländischen Chronik Andrer Theil: von Liefland unter seinen Herren Meistern, welche die alte Geschichte des Ordens und der benachbarten Völker erleutert: Sowol mit Zuziehung der gedruckten und ungedruckten Schriftste"
"262584","Gerstner, Franz Joseph von (#129094692)","Handbuch der Mechanik","1832","Wissenschaft::Technik"
"260896","Ebeling, Johann Justus (#101240937)","Andächtige Betrachtungen aus dem Buche der Natur und Schrift: Zum Preise des herrlichen Schöpfers: Bestehend in erbaulichen Gedichten","1747","Belletristik::Lyrik"
"260547","Beseler, Georg (#118510193)","Kommentar über das Strafgesetzbuch für die Preußischen Staaten","1851","Wissenschaft::Jura"
"259444","Haller, Albrecht von (#118545140)","Anfangsgründe der Phisiologie des menschlichen Körpers: Aus dem Lateinischen übersezt","1766","Wissenschaft::Medizin"
"259067","Valentin, Gabriel Gustav (#10404103X)","Handbuch der Entwicklungsgeschichte des Menschen: mit vergleichender Rücksicht auf die Entwicklung der Säugethiere und Vögel. Nach fremden und eigenen Beobachtungen","1835","Wissenschaft::Biologie"
"258861","Mühlpfort, Heinrich (#124365329)","Teutsche Gedichte","1686","Belletristik::Lyrik"
"258387","Gundling, Nicolaus Hieronymus (#116926635)","Ausführlicher und mit Illustren Exempeln aus der Historie und Staaten Notiz erläuterter Discovrs über Weyl. Herrn D. Io. Franc. Bvddei, SS. Th. Prof., Philosophiæ Practicæ Part. III. Die Politic: Ehemals aus"
"258339","Barclay, John (#118506528)","Johann Barclaÿens Argenis Deutsch gemacht durch Martin Opitzen","1626","Belletristik::Prosa"
"252260","Rein, Johannes Justus (#118599313)","Japan nach Reisen und Studien: im Auftrage der Königlich Preussischen Regierung dargestellt","1881","Wissenschaft::Geographie"
"251411","Swedenborg, Emanuel (#118620169)","Auserlesene Schriften","1776","Wissenschaft::Naturwissenschaft; Philosophie"
"250782","Tieck, Ludwig (#12989432X)","Phantasus: Eine Sammlung von Mährchen, Erzählungen, Schauspielen und Novellen","1812","Belletristik::Drama; Prosa"
"250765","Ramdohr, Friedrich Wilhelm Basilius von (#119016753)","Über Mahlerei und Bildhauerarbeit in Rom für Liebhaber des Schönen in der Kunst","1787","Wissenschaft::Kunstgeschichte"
"249930","Wundt, Wilhelm (#11863562X)","Handbuch der medicinischen Physik","1867","Wissenschaft::Physik"
"248955","Haeckel, Ernst (#118544381)","Generelle Morphologie der Organismen: Allgemeine Grundzüge der organischen Formen-Wissenschaft, mechanisch begründet durch die von Charles Darwin reformirte Descendenz-Theorie: Kritische Grundzüge der mechanischen Wissenscha"
"247631","Holtei, Karl von (#118706640)","Die Vagabunden: Roman in vier Bänden","1852","Belletristik::Roman"
"247117","Richardson, Samuel (#118600346)","Clarissa: Die Geschichte eines vornehmen Frauenzimmers: von demjenigen herausgegeben, welcher die Geschichte der Pamela geliefert hat: und nunmehr aus dem Englischen in das Deutsche übersetzt","1749","Belletristik::Roman"
"246883","Haller, Albrecht von (#118545140)","Anfangsgründe der Phisiologie des menschlichen Körpers: Aus dem Lateinischen übersezt","1768","Wissenschaft::Medizin"
"245425","Liscow, Christian Ludwig (#118573446)","Samlung Satyrischer und Ernsthafter Schriften","1739","Belletristik::Prosa"
"245195","Strauß, David Friedrich (#118619055)","Das Leben Jesu, kritisch bearbeitet","1836","Wissenschaft::Theologie"
"244650","Jung-Stilling, Johann Heinrich (#118558862)","Johann Heinrich Jung's, genannt Stilling, Lebensgeschichte: oder dessen Jugend, Jünglingsjahre, Wanderschaft, Lehrjahre, häusliches Leben und Alter","1835","Belletristik::Autobiographie"
"244581","Laßwitz, Kurd (#118569961)","Auf zwei Planeten: Roman in zwei Büchern","1897","Belletristik::Roman"
"244414","Sancta Clara, Abraham a (#11850021X)","Judas Der Ertz-Schelm/ Für ehrliche Leuth/ Oder: Eigentlicher Entwurff/ vnd Lebens-Beschreibung deß Iscariotischen Bößwicht: Worinnen underschiedliche Discurs, sittliche Lehrs-Puncten/ Gedicht/ und Geschicht/ auch"
"244348","Mommsen, Theodor (#118583425)","Römische Geschichte","1854","Wissenschaft::Historiographie"
"243154","Pütter, Johann Stephan (#118742906)","Historische Entwickelung der heutigen Staatsverfassung des Teutschen Reichs","1786","Wissenschaft::Politik"
"242860","Humboldt, Alexander von (#118554700)","Reise in die Aequinoktial-Gegenden des neuen Kontinents","1859","Wissenschaft::Geographie"
"242417","Dannhauer, Johann Conrad (#120227649)","Catechismus-Milch/ Oder Der Erklärung des Christlichen Catechismi Neunter Theil: begreiffend Das Fünffte Hauptstuck/ von dem Sacrament des Heiligen Abendmahls: Zu Straßburg im Münster geprediget","1672","Gebrauchslite"
"242214","Humboldt, Alexander von (#118554700)","Reise in die Aequinoktial-Gegenden des neuen Kontinents","1860","Wissenschaft::Geographie"
"242134","Unzer, Johann August (#118963600)","Erste Gründe einer Physiologie der eigentlichen thierischen Natur thierischer Körper","1771","Wissenschaft::Biologie"
"241946","Avé-Lallemant, Friedrich Christian Benedikt (#116388951)","Das Deutsche Gaunerthum: in seiner social-politischen, literarischen und linguistischen Ausbildung zu seinem heutigen Bestande","1858","Wissenschaft::Recht"
"241063","Glauber, Johann Rudolph (#118695304)","Johannis Rudolphi Glauberi Philosophi & Medici Celeberrimi Continuatio Operum Chymicorum, Bücher vnd Schrifften/ so viel deren von jhme bißhero an Tag gegeben worden. Jetzo von newem mit Fleiß übersehen/ auch mit e"
"240736","Miller, Johann Martin (#118784013)","Siegwart: Eine Klostergeschichte","1776","Belletristik::Prosa"
"240039","Spielhagen, Friedrich (#118616196)","Problematische Naturen","1861","Belletristik::Roman"
