"token","author","title","year","textClass"
"30651","","Jules Mirès.","1863","Gebrauchsliteratur::Kriminalistik"
"30484","","Miss Sophy Menges-Hereforth. 1842—1844.","1848","Gebrauchsliteratur::Kriminalistik"
"30283","","Fonk und Hamacher. 1816—1823.","1842","Gebrauchsliteratur::Kriminalistik"
"29911","","Miguel Serveto. 1553.","1846","Gebrauchsliteratur::Kriminalistik"
"29788","","Wilster, genannt Baron von Essen. 1809—1813.","1846","Gebrauchsliteratur::Kriminalistik"
"29688","","Der Buchbindermeister Ferdinand Wittmann.","1869","Gebrauchsliteratur::Kriminalistik"
"28760","","Bletry. 1843—1845.","1847","Gebrauchsliteratur::Kriminalistik"
"28568","","Die Sickles-Tragödie in Washington.","1862","Gebrauchsliteratur::Kriminalistik"
"28517","","Der Proceß gegen den kaiserlich königlichen Feldmarschallieutenant Geheimrath Freiherrn August von Eynatten und den Bankdirector Franz Richter.","1864","Gebrauchsliteratur::Kriminalistik"
"28513","","Edmond-Desiré Couty de la Pommerais.","1866","Gebrauchsliteratur::Kriminalistik"
"28426","","Der Schreiner Birnstiel.","1858","Gebrauchsliteratur::Kriminalistik"
"28251","","Ein altes Criminalurtelcopial.","1863","Gebrauchsliteratur::Kriminalistik"
"28239","","Der Proceß Tichborne.","1875","Gebrauchsliteratur::Kriminalistik"
"27425","","Französische Justiz im Jahre 1871 und vor sechzig Jahren.","1872","Gebrauchsliteratur::Kriminalistik"
"27421","","Edward S. Ruloff.","1872","Gebrauchsliteratur::Kriminalistik"
"27189","","Struensee. 1772.","1843","Gebrauchsliteratur::Kriminalistik"
"27176","","Eine Fabrik falscher Autographen in Paris und die Verhandlungen der Akademie der Wissenschaften über diese Autographen.","1871","Gebrauchsliteratur::Kriminalistik"
"26977","","Der Proceß „Hansen — Fischer"".","1881","Gebrauchsliteratur::Kriminalistik"
"25942","","Die Fabrik unechter Handschriften Friedrich Schiller's.","1864","Gebrauchsliteratur::Kriminalistik"
"25874","","Christian Holzwart. (Magdeburg. Familienmord.) 1845—1850.","1858","Gebrauchsliteratur::Kriminalistik"
"25750","","Eine Criminalgeschichte aus Lübeck, die vor zweihundert Jahren geschehen ist.","1873","Gebrauchsliteratur::Kriminalistik"
"25472","","Der Buchdrucker Georg Heinrich Jacobi.","1863","Gebrauchsliteratur::Kriminalistik"
"25430","","Der Stabio-Proceß. (Schweiz. Mord oder politisches Verbrechen?) 1876—1880.","1881","Gebrauchsliteratur::Kriminalistik"
"24940","","Die Ermordung der Witwe Spillner.","1859","Gebrauchsliteratur::Kriminalistik"
"24740","","Die Ermordung des Fualdes. 1817.","1842","Gebrauchsliteratur::Kriminalistik"
"24671","","Peter Zybach.","1865","Gebrauchsliteratur::Kriminalistik"
"24598","","Der Sohn des Herrn von Caille. 1699—1712.","1845","Gebrauchsliteratur::Kriminalistik"
"24533","","Heinrich Traugott Heinicke.","1863","Gebrauchsliteratur::Kriminalistik"
"24529","","Das papistische Complot. 1678—1681.","1845","Gebrauchsliteratur::Kriminalistik"
"24061","","Graf Demeter Apraxin und der Jude Hermann Figdor.","1872","Gebrauchsliteratur::Kriminalistik"
"23852","","Die Processe gegen Galileo Galilei vor der Inquisition in Rom.","1890","Gebrauchsliteratur::Kriminalistik"
"23664","","William Lord Russell. 1683.","1845","Gebrauchsliteratur::Kriminalistik"
"23645","","Ney. 1815.","1850","Gebrauchsliteratur::Kriminalistik"
"23632","","Der Handlungsdiener Johann Schmidt, ein Mörder seines Principals.","1861","Gebrauchsliteratur::Kriminalistik"
"23626","","Der Ringtheaterbrand.","1882","Gebrauchsliteratur::Kriminalistik"
"23418","","Der Proceß wider den Tagelöhner Morand.","1889","Gebrauchsliteratur::Kriminalistik"
"23414","","Gräfin Somerset und ihr Gatte. 1613—1616.","1852","Gebrauchsliteratur::Kriminalistik"
"23030","","Der falsche Baron von Münchhausen, ein Frauenspeculant.","1861","Gebrauchsliteratur::Kriminalistik"
"22556","","Die sieben Bischöfe. 1688.","1852","Gebrauchsliteratur::Kriminalistik"
"22460","","Adele Spitzeder und Genossen.","1873","Gebrauchsliteratur::Kriminalistik"
"22355","","Ein Criminalproceß aus Südamerika nach altspanischem Verfahren.","1887","Gebrauchsliteratur::Kriminalistik"
"22314","","Urban Grandier. 1634—1637.","1844","Gebrauchsliteratur::Kriminalistik"
"22297","","Der Goldschmied Jancovius. 1850—1852.","1856","Gebrauchsliteratur::Kriminalistik"
"22266","","Der Proceß Tourville.","1878","Gebrauchsliteratur::Kriminalistik"
"22254","","Joseph Keller und Christine Meder.","1862","Gebrauchsliteratur::Kriminalistik"
"21810","","Eine Studie über mania transitoria (vorübergehender Wahnsinn) und verschiedene merkwürdige Criminalprocesse, welche diese schwierige Materie betreffen.","1888","Gebrauchsliteratur::Kriminalistik"
"21591","","Der Magister Tinius. 1812—1813—1823.","1843","Gebrauchsliteratur::Kriminalistik"
"21512","","Vatermord eines Zigeuners.","1863","Gebrauchsliteratur::Kriminalistik"
"21463","","Johann Reinhold von Patkul.","1873","Gebrauchsliteratur::Kriminalistik"
"21433","","Der Proceß Palmer.","1865","Gebrauchsliteratur::Kriminalistik"
"21361","","Ein wunderlicher Criminalproceß aus dem Königreich Italien.","1886","Gebrauchsliteratur::Kriminalistik"
"20937","","Der Wunderdoctor Frosch. 1846—1848.","1854","Gebrauchsliteratur::Kriminalistik"
"20886","","Franz Bernhard Schlörr.","1877","Gebrauchsliteratur::Kriminalistik"
"20874","","Maria Katharina Wächtler, geborene Wunsch. 1786.","1844","Gebrauchsliteratur::Kriminalistik"
"20713","","Johann Friedrich Hänel, ein Geistererlöser.","1864","Gebrauchsliteratur::Kriminalistik"
"20679","","Frau von Jeufosse.","1860","Gebrauchsliteratur::Kriminalistik"
"20616","","Der Marchese Mantegazza.","1879","Gebrauchsliteratur::Kriminalistik"
"20568","","Georges Cadoudal's Verschwörung. 1804.","1847","Gebrauchsliteratur::Kriminalistik"
"20479","","Die Goldprinzessin. 1836.","1846","Gebrauchsliteratur::Kriminalistik"
"20418","","Die beiden Markmann. 1815—1825.","1846","Gebrauchsliteratur::Kriminalistik"
"20399","","Die Herzogin von Kingston. (London. Bigamie.) 1776.","1858","Gebrauchsliteratur::Kriminalistik"
"20217","","Abbé Verger.","1858","Gebrauchsliteratur::Kriminalistik"
"20145","","Zwei Tödtungen aus Liebe und mit Einwilligung der Getödteten.","1862","Gebrauchsliteratur::Kriminalistik"
"19969","","Die Mordnacht in der Springölmühle zu Vogelsberg.","1880","Gebrauchsliteratur::Kriminalistik"
"19816","","Dr. Hermann Demme.","1873","Gebrauchsliteratur::Kriminalistik"
"19795","","Die Pulververschwörung. 1605—1606.","1852","Gebrauchsliteratur::Kriminalistik"
"19675","","Der blinde Zeuge.","1862","Gebrauchsliteratur::Kriminalistik"
"19630","","Der Thierarzt Johann Sandner.","1877","Gebrauchsliteratur::Kriminalistik"
"19538","","Die Nobs und die Spinner in Glasgow. 1837—1838.","1851","Gebrauchsliteratur::Kriminalistik"
"19367","","James Hackman und Margaret Reay. Ein Englischer Werther. 1775—1779.","1856","Gebrauchsliteratur::Kriminalistik"
"19183","","Straßen-, Eisenbahn- und Bankräuber in Amerika.","1883","Gebrauchsliteratur::Kriminalistik"
"19032","","Der Tod des Prinzen von Condé. 1830.","1844","Gebrauchsliteratur::Kriminalistik"
"19002","","Der Proceß wider den Maler Joseph Johann Kirchner.","1890","Gebrauchsliteratur::Kriminalistik"
"18987","","Der Giftmörder Dr. Eduard William Pritchard.","1867","Gebrauchsliteratur::Kriminalistik"
"18898","","Timm Thode, der Mörder seiner Familie.","1869","Gebrauchsliteratur::Kriminalistik"
"18776","","Der Sohn der Gräfin von St. Geran. 1641—1651—1666.","1844","Gebrauchsliteratur::Kriminalistik"
"18773","","Die schöne Würzkrämerin. 1681—1701.","1846","Gebrauchsliteratur::Kriminalistik"
"18617","","Der Gensdarm Wolke.","1866","Gebrauchsliteratur::Kriminalistik"
"18380","","Hugo Schenk, Karl Schlossarek, Karl Schenk.","1884","Gebrauchsliteratur::Kriminalistik"
"18231","","Marie Köster.","1883","Gebrauchsliteratur::Kriminalistik"
"18166","","Cinqmars. 1642.","1843","Gebrauchsliteratur::Kriminalistik"
"18072","","Die Tragödie von Salem. 1692.","1845","Gebrauchsliteratur::Kriminalistik"
"18051","","Der General Mallet. 1812.","1847","Gebrauchsliteratur::Kriminalistik"
"17985","","Das Verschwinden des Lord Bathurst in Perleberg. 1809.","1850","Gebrauchsliteratur::Kriminalistik"
"17894","","William Prynn. 1632—1648.","1853","Gebrauchsliteratur::Kriminalistik"
"17887","","Der nürnberger Kassendiebstahl. 1790—1791.","1854","Gebrauchsliteratur::Kriminalistik"
"17763","","Johann Hus.","1889","Gebrauchsliteratur::Kriminalistik"
"17568","","Die Ermordung des Eckenbeck.","1860","Gebrauchsliteratur::Kriminalistik"
"17521","","Die fünf Mörder auf der Esperance. 1817—1820.","1847","Gebrauchsliteratur::Kriminalistik"
"17504","","Der Morgenstern der amerikanischen Freiheit. 1735.","1853","Gebrauchsliteratur::Kriminalistik"
"17465","","Der Proceß von Tisza-Eszlár.","1884","Gebrauchsliteratur::Kriminalistik"
"17424","","Die Höllenmaschine. 1800—1801.","1847","Gebrauchsliteratur::Kriminalistik"
"17374","","Die schöne Buckelige von Neapel.","1879","Gebrauchsliteratur::Kriminalistik"
"17321","","Thomas (Keith).","1878","Gebrauchsliteratur::Kriminalistik"
"17313","","Hans Kohlhase und die Minckwitz'sche Fehde.","1874","Gebrauchsliteratur::Kriminalistik"
"17276","","Proceß Fadda.","1880","Gebrauchsliteratur::Kriminalistik"
"17181","","Heinrich Wilhelm Künschner, der Mörder des Kaufmanns Karl August Markert.","1870","Gebrauchsliteratur::Kriminalistik"
"17014","","Das Attentat auf Se. Majestät den König Wilhelm I. von Preußen in Baden-Baden.","1862","Gebrauchsliteratur::Kriminalistik"
"16715","","Frau Wharton.","1873","Gebrauchsliteratur::Kriminalistik"
"16600","","Jacques Clement. 1589.","1850","Gebrauchsliteratur::Kriminalistik"
"16512","","Agostino Waldis.","1877","Gebrauchsliteratur::Kriminalistik"
"16507","","Die Geheimräthin Ursinus. 1803.","1842","Gebrauchsliteratur::Kriminalistik"
"16277","","Ein verlorener Posten. (Frankfurt a. d. O. Meuchelmord oder Raubmord?) 1855.","1858","Gebrauchsliteratur::Kriminalistik"
"16192","","Der Weber Julius Christian Friedrich Leopold.","1871","Gebrauchsliteratur::Kriminalistik"
"15995","","Die Marquise von Brinvillier. 1676.","1842","Gebrauchsliteratur::Kriminalistik"
"15961","","Ermordung des Kaufmann Specht zu Dortmund. 1850—1853.","1855","Gebrauchsliteratur::Kriminalistik"
"15938","","Der Erbe der Annesley. 1743.","1856","Gebrauchsliteratur::Kriminalistik"
"15929","","Die Geheimpolizei in den Vereinigten Staaten von Nordamerika.","1880","Gebrauchsliteratur::Kriminalistik"
"15868","","Lips Tullian.","1876","Gebrauchsliteratur::Kriminalistik"
"15853","","Pauline Gottschalk und Eduard Röhner.","1862","Gebrauchsliteratur::Kriminalistik"
"15825","","Die Brandstiftungen in St.-Genois.","1870","Gebrauchsliteratur::Kriminalistik"
"15752","","Der Priester Merino.","1858","Gebrauchsliteratur::Kriminalistik"
"15572","","Ferdinand Gump und Eduard Gänswürger.","1875","Gebrauchsliteratur::Kriminalistik"
"15472","","Der Einbruch im Pfarrhofe von Edlingham.","1889","Gebrauchsliteratur::Kriminalistik"
"15405","","Das Wundermädchen aus der Schifferstrasse. 1848—1853.","1854","Gebrauchsliteratur::Kriminalistik"
"15319","","Klara Wendel, oder der Schultheiss Kellersche Mord in Luzern. 1816—1826.","1843","Gebrauchsliteratur::Kriminalistik"
"15294","","2. Der Gemeindelehrer Jean François Dieudonné Lesnier.","1886","Gebrauchsliteratur::Kriminalistik"
"15278","","Die Familie Staunton.","1878","Gebrauchsliteratur::Kriminalistik"
"15217","","Danilo Petrovich Njegos, Fürst von Montenegro, ein Opfer der Blutrache.","1862","Gebrauchsliteratur::Kriminalistik"
"15165","","Der Proceß Nolte, ein Mord an den Ufern des Rhein.","1862","Gebrauchsliteratur::Kriminalistik"
"15124","","Die Femgerichte und Processe vor den Femgerichten.","1883","Gebrauchsliteratur::Kriminalistik"
"15019","","Der Proceß Nicotera.","1883","Gebrauchsliteratur::Kriminalistik"
"14975","","Karl Grandisson. 1814.","1846","Gebrauchsliteratur::Kriminalistik"
"14967","","Die Verschwörung in der Catostrasse. 1820.","1849","Gebrauchsliteratur::Kriminalistik"
"14882","","Die Ehefrau Trösken.","1864","Gebrauchsliteratur::Kriminalistik"
"14866","","Joseph Georg Billoin.","1875","Gebrauchsliteratur::Kriminalistik"
"14767","","Obrist Charteris. 1729—1731.","1847","Gebrauchsliteratur::Kriminalistik"
"14733","","Die Mörder der Fürstin Sulkowski.","1859","Gebrauchsliteratur::Kriminalistik"
"14693","","Contrafatto. 1827—1846.","1846","Gebrauchsliteratur::Kriminalistik"
"14531","","Die Richter von Rhode Island. 1786.","1848","Gebrauchsliteratur::Kriminalistik"
"14523","","Bathseba Spooner. 1778.","1846","Gebrauchsliteratur::Kriminalistik"
"14505","","Der Pfarrer Riembauer. 1807—1813—1818.","1843","Gebrauchsliteratur::Kriminalistik"
"14319","","Marie Katharine Christiane Elssmann.","1866","Gebrauchsliteratur::Kriminalistik"
"14289","","Die Giftmischerin Therese Simmére.","1879","Gebrauchsliteratur::Kriminalistik"
"14184","","Alfred Ziegenmaier aus Braunschweig vor dem Geschworenengerichte in Chicago, im Staate Illinois, unter der Anklage des an dem Irländer M. William Gumbleton verübten Mordes.","1872","Gebrauchsliteratur::Kriminalistik"
"14161","","Georg von Majláth, der Präsident deS Obersten Gerichtshofes, der Judex Curiae von Ungarn und seine Mörder.","1884","Gebrauchsliteratur::Kriminalistik"
"14107","","Die Ermordung des Marschall Brune in Avignon. 1815—1821—1829.","1848","Gebrauchsliteratur::Kriminalistik"
"14092","","Der Schneider vom Gibitzenhof. 1828—1829.","1855","Gebrauchsliteratur::Kriminalistik"
"13983","","Der Proceß wider den Dr. med. Flocken wegen Vergiftung aus Fahrlässigkeit.","1889","Gebrauchsliteratur::Kriminalistik"
"13961","","Der Kammerassesor von Zahn. 1830.","1856","Gebrauchsliteratur::Kriminalistik"
"13879","","Rudolf Kühnapfel. 1841.","1844","Gebrauchsliteratur::Kriminalistik"
"13874","","Wilhelm Bütemeister von Schwebda.","1859","Gebrauchsliteratur::Kriminalistik"
"13797","","Sieben Mörder aus Italien auf der Reise.","1866","Gebrauchsliteratur::Kriminalistik"
"13748","","Ein Raub im prinzlichen Schlosse Kühnau bei Dessau.","1862","Gebrauchsliteratur::Kriminalistik"
"13727","","Katharina Zisgen und ihre Stiefmutter. (Koblenz. Vorsätzliche Tödtung.) 1855.","1858","Gebrauchsliteratur::Kriminalistik"
"13643","","Wilhelm Nehring.","1860","Gebrauchsliteratur::Kriminalistik"
"13589","","Die Ermordung des Typographen J. W. Lackner.","1874","Gebrauchsliteratur::Kriminalistik"
"13558","","Candidat Rüsau. 1803—1804.","1852","Gebrauchsliteratur::Kriminalistik"
"13482","","Anna Leuthold und Genossen.","1868","Gebrauchsliteratur::Kriminalistik"
"13432","","Der Spa-Field Aufruhr. 1816—1817.","1849","Gebrauchsliteratur::Kriminalistik"
"13422","","Der Sohn des Bettlers. 1655.","1846","Gebrauchsliteratur::Kriminalistik"
"13227","","Jonathan Wild. 1725.","1844","Gebrauchsliteratur::Kriminalistik"
"13222","","Der Bootsmann Paulino Torio aus San-Tomas.","1869","Gebrauchsliteratur::Kriminalistik"
"13083","","Gerhard von Kügelgen's Ermordung. 1820—1821.","1847","Gebrauchsliteratur::Kriminalistik"
"13072","","Der Connetable Don Alvaro de Luna. 1453.","1855","Gebrauchsliteratur::Kriminalistik"
"13013","","Die Ermordung des Collegienassessors Tschichatschew.","1889","Gebrauchsliteratur::Kriminalistik"
"13007","","Dr. William Dodd; königlicher Hofprediger in London.","1865","Gebrauchsliteratur::Kriminalistik"
"12808","","Der Herr von Pivardiere. 1697—1701.","1843","Gebrauchsliteratur::Kriminalistik"
"12735","","Der blaue Reiter. 17..","1845","Gebrauchsliteratur::Kriminalistik"
"12674","","Johanna d'Arc, die Jungfrau von Orléans.","1887","Gebrauchsliteratur::Kriminalistik"
"12466","","Der Proceß wider den kursächsischen Kanzler Dr. Nikolaus Krell.","1877","Gebrauchsliteratur::Kriminalistik"
"12379","","Barthelemy Roberts und seine Flibustier. 1722.","1843","Gebrauchsliteratur::Kriminalistik"
"12370","","Die Selbstanzeige der Witwe Kruschwitz in Gassen.","1869","Gebrauchsliteratur::Kriminalistik"
"12225","","Der Doppelmörder Hans Jakob Kündig.","1862","Gebrauchsliteratur::Kriminalistik"
"12222","","Beatrice Cenci.","1861","Gebrauchsliteratur::Kriminalistik"
"12145","","Antoine Mingrat. 1822.","1845","Gebrauchsliteratur::Kriminalistik"
"12116","","Der Proceß Benthien.","1890","Gebrauchsliteratur::Kriminalistik"
"12051","","Ein Doppelgiftmord in Livland. 1853.","1868","Gebrauchsliteratur::Kriminalistik"
"12013","","Miss Ellen Turner. 1826.","1851","Gebrauchsliteratur::Kriminalistik"
"11974","","Friedrich Hauser.","1875","Gebrauchsliteratur::Kriminalistik"
"11950","","Friedrich Eduard Fritze.","1879","Gebrauchsliteratur::Kriminalistik"
"11792","","Der Herr Baron von Scherer.","1858","Gebrauchsliteratur::Kriminalistik"
"11732","","Rosenfeld. Der neue Messias in Berlin. 1762—1782.","1844","Gebrauchsliteratur::Kriminalistik"
"11727","","Die Marquise de Gange. 1667.","1842","Gebrauchsliteratur::Kriminalistik"
"11636","","Der dreifache Mord in der Mühle zu Dietharz im Thüringerwalde.","1888","Gebrauchsliteratur::Kriminalistik"
"11622","","Marie Jeanneret.","1870","Gebrauchsliteratur::Kriminalistik"
"11452","","Jacques Lebrun. 1689.","1843","Gebrauchsliteratur::Kriminalistik"
"11437","","Damiens. 1757.","1850","Gebrauchsliteratur::Kriminalistik"
"11385","","2. Das Dynamit-Attentat bei der Enthüllung des Denkmals auf dem Niederwalde. Der Proceß wegen Hochverraths wider die Anarchisten Reinsdorf und Genossen.","1886","Gebrauchsliteratur::Kriminalistik"
"11373","","Die Nonne von Monza.","1875","Gebrauchsliteratur::Kriminalistik"
"11373","","Marguerite Joujean.","1880","Gebrauchsliteratur::Kriminalistik"
"11346","","Der Schwarzmüller. 1817—1821.","1843","Gebrauchsliteratur::Kriminalistik"
"11336","","Eine Mordnacht in einem Abbau bei Sontop im Großherzogthum Posen.","1865","Gebrauchsliteratur::Kriminalistik"
"11191","","Der Jäger Putlitz.","1858","Gebrauchsliteratur::Kriminalistik"
"11112","","Anna Margaretha Zwanziger. 1811.","1842","Gebrauchsliteratur::Kriminalistik"
"11086","","Ein Preßproceß im Königreich Sachsen aus dem Jahre 1701 fg.","1868","Gebrauchsliteratur::Kriminalistik"
"11073","","Burke und die Burkiten. 1828—1831.","1844","Gebrauchsliteratur::Kriminalistik"
"11071","","Drei Weiber als Mörderinnen.","1863","Gebrauchsliteratur::Kriminalistik"
"11006","","Albert Troll und Katharina Petrsilka.","1868","Gebrauchsliteratur::Kriminalistik"
"10965","","Der Bairische Hiesel.","1871","Gebrauchsliteratur::Kriminalistik"
"10913","","1. Die Ehe des Grafen Roger de Molen de la Bernède.","1887","Gebrauchsliteratur::Kriminalistik"
"10896","","Johann von Wesel und seine Zeit.","1888","Gebrauchsliteratur::Kriminalistik"
"10858","","Der Major Lobbia und seine Genossen.","1871","Gebrauchsliteratur::Kriminalistik"
"10817","","Eliçabide. 1840.","1846","Gebrauchsliteratur::Kriminalistik"
"10751","","Die Ermordung des Wirthes Kolter.","1861","Gebrauchsliteratur::Kriminalistik"
"10722","","1. Das Attentat auf den Kaiser Alexander II. durch den verabschiedeten Collegiensecretär Ssolowjew.","1886","Gebrauchsliteratur::Kriminalistik"
"10645","","Abraham Thornton. 1817.","1854","Gebrauchsliteratur::Kriminalistik"
"10572","","Der Mord des Lord William Russell. 1840.","1843","Gebrauchsliteratur::Kriminalistik"
"10570","","Der Briefdieb Karl Kalab. (Wien.) 1862.","1863","Gebrauchsliteratur::Kriminalistik"
"10552","","Die Kaufmannsfrau Behold. 1842.","1854","Gebrauchsliteratur::Kriminalistik"
"10524","","Lord Lovat und die Rebellen von Culloden. 1745—1753.","1850","Gebrauchsliteratur::Kriminalistik"
"10494","","Das Parlamentsmitglied William Roupell.","1863","Gebrauchsliteratur::Kriminalistik"
"10493","","Tödtung eines Matrosen auf hoher See.","1888","Gebrauchsliteratur::Kriminalistik"
"10472","","Sarah Malcolm. 1733.","1853","Gebrauchsliteratur::Kriminalistik"
"10444","","Prinz Lieschen.","1865","Gebrauchsliteratur::Kriminalistik"
"10443","","Die Giftmörderin Ruthardt. 1844—1845.","1850","Gebrauchsliteratur::Kriminalistik"
"10429","","Dorothea Götterich.","1863","Gebrauchsliteratur::Kriminalistik"
"10411","","Das Verschwinden des Lord Bathurst in Perleberg. 1809.","1872","Gebrauchsliteratur::Kriminalistik"
"10305","","Papavoine. 1824—1825.","1850","Gebrauchsliteratur::Kriminalistik"
"10162","","Ein Diebstahl beim Handelsmann Schüller in Blankenheim in der Eifel.","1889","Gebrauchsliteratur::Kriminalistik"
"10161","","Joseph Lesurques. 1796—1842.","1843","Gebrauchsliteratur::Kriminalistik"
"10098","","Der Ziegelbrenner als Mörder. 1724—1730.","1843","Gebrauchsliteratur::Kriminalistik"
"10055","","Admiral Byng. 1757.","1843","Gebrauchsliteratur::Kriminalistik"
"10006","","Die vergifteten Mohrrüben. 1804.","1842","Gebrauchsliteratur::Kriminalistik"
"10003","","Der Tod des Rentier Peter Tixier.","1869","Gebrauchsliteratur::Kriminalistik"
"9983","","Bomal. 1850—1851.","1851","Gebrauchsliteratur::Kriminalistik"
"9940","","Hortense Lahousse. 1847.","1854","Gebrauchsliteratur::Kriminalistik"
"9909","","Die deutsche Prinzessin.","1861","Gebrauchsliteratur::Kriminalistik"
"9845","","Cartouche. 1721.","1848","Gebrauchsliteratur::Kriminalistik"
"9784","","Frau Friederike Kaper und Margarethe Hinrichs.","1872","Gebrauchsliteratur::Kriminalistik"
"9741","","Die Ermordung des Dr. med. Cassan.","1890","Gebrauchsliteratur::Kriminalistik"
"9686","","Fieschi. 1835—1836.","1850","Gebrauchsliteratur::Kriminalistik"
