"token","author","title","year","textClass"
"85811","Dsï, Dschuang (#118520768)","Das wahre Buch vom südlichen Blütenland","1912","Philosophie"
"85221","(#118505114)","Die Bekenntnisse","1838","Philosophie"
"84343","Walleser, Max (#11712625X; ed.)","Die mittlere Lehre des Nāgārjuna","1912","Philosophie"
"84186","Humboldt, Wilhelm (#118554727)","Werke in fünf Bänden","1907","Philosophie"
"83680","Kong, Qiu (Konfuzius; #118565036)","Gia Yü, Schulgespräche","1961","Philosophie"
"83006","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1927","Philosophie"
"82789","(#118575236)","Über die Natur der Dinge","1924","Philosophie"
"82417","Dsi, Liä (#119101831)","Das wahre Buch vom quellenden Urgrund","1911","Philosophie"
"81529","(#118650130)","Physik","1829","Philosophie"
"81118","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1850","Philosophie"
"81061","Schelling, Friedrich Wilhelm Joseph (#118607057)","Werke","1798","Philosophie"
"78634","Hegel, Georg Wilhelm Friedrich (#118547739)","Werke","1828","Philosophie"
"78191","Humboldt, Wilhelm (#118554727)","Werke in fünf Bänden","1799","Philosophie"
"77677","Cicero, Marcus Tullius (#118520814)","Des Marcus Tullius Cicero fünf Bücher über das höchste Gut und Übel","1874","Philosophie"
"76073","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1859","Philosophie"
"74947","(#118594893)","Sämtliche Werke","1856","Philosophie"
"72835","Schelling, Friedrich Wilhelm Joseph (#118607057)","Zur Geschichte der neueren Philosophie","1856","Philosophie"
"70510","Condillac, Etienne Bonnot (#118521756)","Condillac's Abhandlung über die Empfindungen","1870","Philosophie"
"69501","Nietzsche, Friedrich (#118587943)","Werke in drei Bänden","1886","Philosophie"
"68577","Maimon, Salomon (#11857647X)","Geschichte des eigenen Lebens (1754–1800)","1792","Philosophie"
"67988","Nietzsche, Friedrich (#118587943)","Werke in drei Bänden","1889","Philosophie"
"67316","Kant, Immanuel (#118559796)","Werke in zwölf Bänden","1788","Philosophie"
"65936","Spengler, Oswald (#118616110)","Jahre der Entscheidung","1933","Philosophie"
"65269","Schleiermacher, Friedrich (#118608045)","Über die Religion","1799","Philosophie"
"63396","Mendelssohn, Moses (#118580744)","Gesammelte Schriften","1785","Philosophie"
"62226","Schopenhauer, Arthur (#118610465)","Zürcher Ausgabe","1813","Philosophie"
"60290","Schrader, F. Otto (#117024201; ed.)","Die Fragen des Königs Menandros","1905","Philosophie"
"59129","Fichte, Johann Gottlieb (#118532847)","Johann Gottlieb Fichtes sämmtliche Werke","1845","Philosophie"
"58798","Fichte, Johann Gottlieb (#118532847)","Johann Gottlieb Fichtes sämmtliche Werke","1792","Philosophie"
"58727","(#118594893)","Sämtliche Werke","1805","Philosophie"
"57755","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1884","Philosophie"
"57619","Mendelssohn, Moses (#118580744)","Gesammelte Schriften","1767","Philosophie"
"57510","Büchner, Ludwig (#118667939)","Kraft und Stoff","1855","Philosophie"
"56304","Hume, David (#118554735)","Eine Untersuchung in Betreff des menschlichen Verstandes","1869","Philosophie"
"56169","(#117272485; ed.)","Yâjnavalkya's Gesetzbuch","1849","Philosophie"
"55648","Hegel, Georg Wilhelm Friedrich (#118547739)","Werke","1817","Philosophie"
"55444","Kong, Qiu (Konfuzius; #118565036)","Lun Yu","1910","Philosophie"
"55287","Nietzsche, Friedrich (#118587943)","Werke in drei Bänden","1887","Philosophie"
"55196","Kreyenborg, Herman (#116534443; ed.); Rückert, Friedrich (#118603817; ed.)","Atharwaweda","1923","Philosophie"
"55152","Kant, Immanuel (#118559796)","Werke in zwölf Bänden","1763","Philosophie"
"53691","Kant, Immanuel (#118559796)","Werke in zwölf Bänden","1783","Philosophie"
"53418","Deussen, Paul (#118671707; ed.)","Die Geheimlehre des Veda","1879","Philosophie"
"51819","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1842","Philosophie"
"51747","(#118613200)","Ausgewählte Schriften","1867","Philosophie"
"50680","Stenzler, Adolf Friedrich (#117272485; ed.)","Indische Hausregeln","1878","Philosophie"
"50049","Schelling, Friedrich Wilhelm Joseph (#118607057)","Werke","1803","Philosophie"
"49692","Meister, Eckhart (#118528823)","Meister Eckharts mystische Schriften","1857","Philosophie"
"49454","Cusa, Nicolaus (#118588095)","Des Cardinals und Bischofs Nicolaus von Cusa wichtigste Schriften","1862","Philosophie"
"48495","Kant, Immanuel (#118559796)","Werke in zwölf Bänden","1786","Philosophie"
"47861","Morus, Thomas (#118641158)","Utopia","1896","Philosophie"
"47842","(#11851282X)","Die Tröstungen der Philosophie","1473","Philosophie"
"47790","Nietzsche, Friedrich (#118587943)","Werke in drei Bänden","1872","Philosophie"
"47433","Hume, David (#118554735)","Dialoge über natürliche Religion","1877","Philosophie"
"46328","Rousseau, Jean-Jacques (#118603426)","Der Gesellschaftsvertrag oder Die Grundsätze des Staatsrechtes","1880","Philosophie"
"46256","Dilthey, Wilhelm (#118525727)","Der Aufbau der geschichtlichen Welt in den Geisteswissenschaften","1910","Philosophie"
"45695","(#118627813)","Kandid oder die beste Welt","1844","Philosophie"
"43686","Bruno, Giordano (#118516221)","Von der Ursache, dem Prinzip und dem Einen","1872","Philosophie"
"43401","Benfey, Theodor (#119059347; ed.)","Die Hymnen des Sâma-Veda","1848","Philosophie"
"42880","Schelling, Friedrich Wilhelm Joseph (#118607057)","Werke","1802","Philosophie"
"41949","Hegel, Georg Wilhelm Friedrich (#118547739)","Werke","1801","Philosophie"
"41664","Hamann, Johann Georg (#11854523X)","Kreuzzüge des Philologen","1762","Philosophie"
"41511","Berkeley, George (#118509616)","George Berkeley's Abhandlung über die Principien der menschlichen Erkenntnis","1869","Philosophie"
"41303","(#118594893)","Sämtliche Werke","1859","Philosophie"
"39919","Zi, Lao (#118569678)","Tao Te King","1911","Philosophie"
"39853","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1852","Philosophie"
"38429","Canterbury, Anselm (#118503278)","Warum Gott Mensch geworden","1880","Philosophie"
"38102","Schelling, Friedrich Wilhelm Joseph (#118607057)","Werke","1795","Philosophie"
"37925","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1886","Philosophie"
"37858","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1844","Philosophie"
"37513","Zhu, Xi (Tschuhi; #118817620)","Die Natur- und Religionsphilosophie der Chinesen","1837","Philosophie"
"37446","Aurel, Mark (#118577468)","Mark Aurel's Meditationen","1857","Philosophie"
"35915","Nietzsche, Friedrich (#118587943)","Werke in drei Bänden","1908","Philosophie"
"35165","Grill, J. (#116835907; ed.)","Hundert Lieder des Atharva-Veda","1879","Philosophie"
"35058","Paracelsus, Theophrast (#11859169X)","Werke","1565","Philosophie"
"34631","Schelling, Friedrich Wilhelm Joseph (#118607057)","Werke","1834","Philosophie"
"34529","Machiavelli, Nicolò (#118575775)","Der Fürst","1842","Philosophie"
"33427","Kant, Immanuel (#118559796)","Werke in zwölf Bänden","1785","Philosophie"
"33085","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1853","Philosophie"
"32597","(#118594893)","Sämtliche Werke","1809","Philosophie"
"32412","Deussen, Paul (#118671707; ed.)","Der Gesang des Heiligen","1911","Philosophie"
"31884","Feuerbach, Ludwig (#118532758)","Kleine philosophische Schriften (1842-1845)","1843","Philosophie"
"30336","(#118594893)","Sämtliche Werke","1869","Philosophie"
"29971","Fichte, Johann Gottlieb (#118532847)","Johann Gottlieb Fichtes sämmtliche Werke","1795","Philosophie"
"29895","(#118594893)","Sämtliche Werke","1860","Philosophie"
"28413","(#118594893)","Sämtliche Werke","1853","Philosophie"
"26773","Schleiermacher, Friedrich (#118608045)","Friedrich Schleiermacher's Monologen","1800","Philosophie"
"26414","(#118594893)","Sämtliche Werke","1807","Philosophie"
"26090","Mettrie, Julien Offray (#118726102)","Der Mensch eine Maschine","1875","Philosophie"
"25997","Schroeder, Leopold (#117072796; ed.)","Bhagavadgita","1922","Philosophie"
"25714","Wilhelm, Richard (#118771876)","Das Geheimnis der goldenen Blüte","1929","Philosophie"
"25500","(#118594893)","Sämtliche Werke","1865","Philosophie"
"24411","Diels, Hermann (#119061457)","Die Fragmente der Vorsokratiker","1903","Philosophie"
"24226","Kant, Immanuel (#118559796)","Werke in zwölf Bänden","1766","Philosophie"
"22904","Campanella, Thomas (#11863819X)","Der Sonnenstaat","1900","Philosophie"
"21129","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1898","Philosophie"
"20919","Kant, Immanuel (#118559796)","Werke in zwölf Bänden","1795","Philosophie"
"20817","Spengler, Oswald (#118616110)","Der Mensch und die Technik","1931","Philosophie"
"20624","Humboldt, Wilhelm (#118554727)","Werke in fünf Bänden","1896","Philosophie"
"20482","Kant, Immanuel (#118559796)","Werke in zwölf Bänden","1914","Philosophie"
"19617","Sulzer, Johann George (#11879941X)","Lebensbeschreibung, von ihm selbst aufgesetzt","1809","Philosophie"
"18863","(#118680927)","Gītagovinda","1837","Philosophie"
"17227","Fichte, Johann Gottlieb (#118532847)","Johann Gottlieb Fichtes sämmtliche Werke","1799","Philosophie"
"16778","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1939","Philosophie"
"16511","Wolff, Christian (#118634771)","Selbstschilderung","1841","Philosophie"
"16339","Fichte, Johann Gottlieb (#118532847)","Johann Gottlieb Fichtes sämmtliche Werke","1797","Philosophie"
"15424","Jacobi, Friedrich Heinrich (#118556312)","Jacobis Spinoza-Büchlein nebst Replik und Duplik","1785","Philosophie"
"14373","Hegel, Georg Wilhelm Friedrich (#118547739)","Werke","1831","Philosophie"
"14280","Nietzsche, Friedrich (#118587943)","Werke in drei Bänden","1888","Philosophie"
"13996","Paracelsus, Theophrast (#11859169X); Peukert, Will-Erich (#118740636)","Werke","1574","Philosophie"
"12787","Humboldt, Wilhelm (#118554727)","Werke in fünf Bänden","1830","Philosophie"
"12112","Winckelmann, Johann Joachim (#118633600)","Winckelmanns Werke in einem Band","1755","Philosophie"
"11818","Aquin, Thomas (#118622110)","De ente et essentia – Das Seiende und das Wesen","1979","Philosophie"
"11630","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1903","Philosophie"
"11120","Zi, Lao (#118569678)","Lao Zi Dao De Jing","1870","Philosophie"
"11050","Mendelssohn, Moses (#118580744)","Gesammelte Schriften","1755","Philosophie"
"10610","Hamann, Johann Georg (#11854523X)","Sokratische Denkwürdigkeiten","1759","Philosophie"
"9997","Winckelmann, Johann Joachim (#118633600)","Winckelmanns Werke in einem Band","1763","Philosophie"
"9847","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1843","Philosophie"
"9591","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1882","Philosophie"
"9376","Mendelssohn, Moses (#118580744)","Gesammelte Schriften","1757","Philosophie"
"9238","(#118530577)","Epiktet's Handbüchlein der stoischen Moral","1864","Philosophie"
"7976","Winckelmann, Johann Joachim (#118633600)","Winckelmanns Werke in einem Band","1759","Philosophie"
"7889","(#118594893)","Sämtliche Werke","1857","Philosophie"
"6588","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1885","Philosophie"
"6512","Nietzsche, Friedrich (#118587943)","Werke in drei Bänden","1869","Philosophie"
"5901","Feuerbach, Ludwig (#118532758)","Kleine philosophische Schriften (1842-1845)","1845","Philosophie"
"5897","Glasenapp, Helmuth (#118695215; ed.); Rückert, Friedrich (#118603817; ed.)","Indische Liebeslyrik","1948","Philosophie"
"5527","Kant, Immanuel (#118559796)","Werke in zwölf Bänden","1762","Philosophie"
"4298","Nietzsche, Friedrich (#118587943)","Werke in drei Bänden","1891","Philosophie"
"3885","Gabelentz, Georg (#118688944; ed.)","Thai-kih-thu, des Tscheu-Tsi Tafel des Urprinzipes","1876","Philosophie"
"3138","Kant, Immanuel (#118559796)","Werke in zwölf Bänden","1784","Philosophie"
"2601","Humboldt, Wilhelm (#118554727)","Werke in fünf Bänden","1807","Philosophie"
"2052","Hegel, Georg Wilhelm Friedrich (#118547739)","Werke","1832","Philosophie"
"1426","Marx, Karl (https://d-nb.info/gnd/118578537); Engels, Friedrich (#118530380)","Werke","1888","Philosophie"
"838","Hegel, Georg Wilhelm Friedrich (#118547739)","Werke","1917","Philosophie"
"647","Winckelmann, Johann Joachim (#118633600)","Winckelmanns Werke in einem Band","1764","Philosophie"
"645","Nietzsche, Friedrich (#118587943)","Werke in drei Bänden","1873","Philosophie"
