"token","author","title","year","textClass"
"4002","","Kundgebung auf dem Gautag der NSDAP Ostpreußen in Königsberg","1938","gesprochen"
"3993","","Übertragung aus dem Festsaal des Deutschen Hauses in Prag zum 1. Mai 1939, dem Nationalfeiertag der Arbeit","1939","gesprochen"
"3914","","Amteinführung des Reichsstatthalters Carl Röver in Bremen","1933","gesprochen"
"3904","","Staatsakt und Trauerparade in München für den verstorbenen General Ludendorff","1937","gesprochen"
"3862","","Tagebuch des Sieges: Tagebuchaufzeichnungen von Angehörigen der Legion Condor","1939","gesprochen"
"3788","Weingarten, Susanne","","2000","gesprochen"
"3767","Hitler, Adolf","Ein Volk, ein Reich. Deutschland! Sieg Heil!","1938","gesprochen"
"3591","Severing, Carl","Rundfunkansprache für die SPD zur Reichstagswahl am 31. Juli 1932","1930","gesprochen"
"3569","H. Wieser, R. Traub","","1987","gesprochen"
"3552","","Trauerfeier im Berliner Reichstag für den am 3. Oktober 1929 verstorbenen Reichsaußenminister Gustav Stresemann","1929","gesprochen"
"3484","","Appell der Führerschaft anlässlich des Gautages der NSDAP Ostpreußen in Königsberg","1938","gesprochen"
"3389","","Reportage in einer Offiziersanwärterschule","1942","gesprochen"
"3359","W. Bayer, H.-J. Vehlewald","","1994","gesprochen"
"3271","Thomas Hüetlin","","1994","gesprochen"
"3247","Hitler, Adolf","Und von jetzt ab wird Bombe mit Bombe vergolten!","1941","gesprochen"
"3235","H. Leyendecker, F. Kurz","","1994","gesprochen"
"3215","","Reichskundgebung für den Landdienst der HJ: Heim aufs Land","1939","gesprochen"
"3122","","Jugendfeier im Berliner Lustgarten anlässlich der Eröffnung der XI. Olympischen Spiele","1936","gesprochen"
"3034","H. Zuber, S. Strieder","","1986","gesprochen"
"3031","","Eröffnung der Autobahnstrecke Nürnberg - Ingolstadt - Bratshof","1938","gesprochen"
"3003","","Grundsteinlegung zur Kongresshalle am Dutzendteich im Rahmen des Reichsparteitags der NSDAP in Nürnberg","1935","gesprochen"
"3001","","Ansprache vor Rekruten am Ehrenmal in Tannenberg","1939","gesprochen"
"2996","","Gespräch über die Aufgaben des neuen Hamburger Senats","1933","gesprochen"
"2958","Hitler, Adolf","... trotz aller Teufeleien unserer Gegner zum größten Sieg des Deutschen Reiches  ...","1944","gesprochen"
"2887","Horst Siebert","","1989","gesprochen"
"2884","","Amtseinführung des neuen Oberpräsidenten der preußischen Provinz Hannover, Viktor Lutze","1933","gesprochen"
"2824","","Feierstunde in Krakau: Umbenennung des Platzes an den Tuchhallen in Adolf-Hitler-Platz","1940","gesprochen"
"2809","Schreiber, Mathias / Beyer, Susanne","","2000","gesprochen"
"2784","Mettke, Jörg R.","","1997","gesprochen"
"2763","Klaus Franke","","1990","gesprochen"
"2763","S. Strieder u. D. Wild","","1985","gesprochen"
"2762","","HJ-Appell in Ostdeutschland","1944","gesprochen"
"2753","K. Franke, H.-P. Martin","","1986","gesprochen"
"2740","Hans-Wolfgang Sternsdorff","","1989","gesprochen"
"2690","","Empfang der Presse im Festsaal des Kulturvereinshauses","1935","gesprochen"
"2685","Andreas Lorenz","","1986","gesprochen"
"2680","S.Burgdorff u. W. Meyer-Larsen","","1992","gesprochen"
"2655","","Gespräch mit Hans Hinkel über sein Buch ""Einer unter Hunderttausend""","1938","gesprochen"
"2639","","Reportage vom Kameradschaftsabend zur Ehrung der Legion Condor im Haus der Flieger in Hamburg","1939","gesprochen"
"2624","","Situationsbericht vor dem Beginn der Waffenstillstandsverhandlungen im Wald von Compiègne","1940","gesprochen"
"2603","P. Roth, W. Bayer","","1985","gesprochen"
"2598","","Bericht einer Frau über die Auswirkungen der alliierten Bombenangriffe auf Dresden am 13. Februar 1945, 2. Fassung","1945","gesprochen"
"2575","R. Falksohn","","1993","gesprochen"
"2536","","Aus der Arbeit der Nationalsozialistischen Volkswohlfahrt: Reportage über den Blockwart mit Ausschnitten aus der Sprechstunde des Ortsgruppenamtsleiters","1937","gesprochen"
"2522","","Beginn des Baus der ersten Reichsautobahn Frankfurt am Main - Heidelberg, Baustelle Frankfurt-Schwanheim","1933","gesprochen"
"2504","Helmut Sorge","","1993","gesprochen"
"2458","Dallach, Christoph / Wellershoff, Marianne","","1999","gesprochen"
"2443","","Kundgebung der ""nationalen Verbände"" auf dem Rathausmarkt anlässlich der Bildung des NSDAP-Senats in der Freien und Hansestadt Hamburg","1933","gesprochen"
"2441","","Protestkundgebung der Danziger Bevölkerung gegen die Haltung Polens","1939","gesprochen"
"2418","Stefan Simons","","1987","gesprochen"
"2408","R. Lamprecht, A. Jeschke","","1985","gesprochen"
"2405","","Eröffnungssitzung des Schleswig-Holsteinischen Provinziallandtages im Kieler Rathaus","1933","gesprochen"
"2401","K. Andresen, B. Schrep","","1994","gesprochen"
"2392","Burgdorff, Stephan / Emcke, Carolin / Leinemann, Jürgen","","2000","gesprochen"
"2366","Weingarten, Susanne","","2001","gesprochen"
"2326","Hitler, Adolf","Ich erwarte von jedem Deutschen, daß er jedes Opfer auf sich nimmt","1945","gesprochen"
"2322","Schumann, Horst","Diskussionsbeitrag auf dem VI. Parteitag der SED","1963","gesprochen"
"2309","","Rundfunkansprache über die totale Mobilmachung des Reichsgaues Wien","1943","gesprochen"
"2304","Gerd Meißner, Helmut Sorge","","1994","gesprochen"
"2269","Umbach, Klaus","","1999","gesprochen"
"2266","Hitler, Adolf","Das Blut zahlreicher Volksgenossen besiegelte die Bundestreue des deutschen Volkes","1943","gesprochen"
"2253","","Olympische Sommerspiele in Berlin: Reportage vom Training im Schwimmstadion und vom Rudern","1936","gesprochen"
"2231","Kießler u. Petersen","","1985","gesprochen"
"2196","Gorris, Lothar / Höbel, Wolfgang","","1998","gesprochen"
"2190","","Jahrestag des ""Bromberger Blutsonntages"" - Bericht eines deutschen Augenzeugen","1940","gesprochen"
"2171","Pötzl, Norbert F.","","2000","gesprochen"
"2156","Kaiser Wilhelm II","Seepredigt","1966","gesprochen"
"2146","Siegesmund v. Ilsemann","","1992","gesprochen"
"2139","Großbongardt, Annette / Malzahn, Claus Christian","","2001","gesprochen"
"2138","Hajo Schumacher","","1992","gesprochen"
"2133","Halter, Hans","","2000","gesprochen"
"2132","Darnstädt, Thomas / Vehlewald, Hans-Jörg","","1997","gesprochen"
"2129","Helmut Sorge","","1987","gesprochen"
"2126","[von Hauenschildt]","Rundfunkansprache zur Reichstagswahl am 31. Juli 1932 über: ""Der Bauer im Staat von heute""","1932","gesprochen"
"2123","Böckem, Jörg / Dallach, Christoph","","2001","gesprochen"
"2114","Simpfendörfer, Wilhelm","Rundfunkansprache zur Reichstagswahl am 31. Juli 1932 über: ""Die Ziele und die Arbeit des Christlich-sozialen Volksdienstes""","1932","gesprochen"
"2089","","Plenarprotokoll 14/2","1998","gesprochen"
"2081","","Interviews der SS-Kriegsberichterkompanie ""Sondereinsatz Spanien""","1940","gesprochen"
"2061","H. Hielscher, L. Krusche","","1990","gesprochen"
"2061","Irma Nelles","","1990","gesprochen"
"2060","","","1953","gesprochen"
"2034","Stoldt, Hans-Ulrich","","1998","gesprochen"
"2029","Urda Jürgens","","1989","gesprochen"
"2025","","Reportage vom Fußball-Länderspiel Deutschland gegen Dänemark in Hannover","1931","gesprochen"
"2009","Beyer, Susanne","","1999","gesprochen"
"1988","","","1961","gesprochen"
"1964","Festenberg, Nikolaus von / Klassen, Ralf","","1996","gesprochen"
"1964","O. Petersen, K. Wirtgen","","1985","gesprochen"
"1956","","Kundgebung auf dem Hamburger Rathausplatz am Vorabend des Geburtstages von Adolf Hitler","1933","gesprochen"
"1952","","Abschlussfeier des 15. Deutschen Turnfestes in Stuttgart","1933","gesprochen"
"1951","Geyer, Matthias","","2000","gesprochen"
"1939","Wulzinger, Michael","","2000","gesprochen"
"1935","Kaiser Wilhelm II","Die wahre Kunst","1966","gesprochen"
"1934","Festenberg, Nikolaus von","","2000","gesprochen"
"1926","","Staatsakt im Ulmer Rathaus für Generalfeldmarschall Erwin Rommel","1944","gesprochen"
"1921","","Wahlkundgebung der Kampffront Schwarz-Weiß-Rot in Hannover","1933","gesprochen"
"1921","Hoyng, Hans / Simons, Stefan","","2001","gesprochen"
"1915","Mestmacher, Christoph / Rosenkranz, Gerd","","2001","gesprochen"
"1912","","Großkundgebung der Volksdeutschen auf der Burg in Krakau anlässlich des Geburtstages von Adolf Hitler","1940","gesprochen"
"1908","Blech, Jörg / Grolle, Johann","","2000","gesprochen"
"1905","Bredow, Rafaela von / Scriba, Jürgen","","2000","gesprochen"
"1897","Lakotta, Beate","","2000","gesprochen"
"1882","Reiermann, Christian / Steingart, Gabor","","2001","gesprochen"
"1880","Hage, Volker","","2000","gesprochen"
"1877","Iris Nustede","","1989","gesprochen"
"1871","Simons, Stefan","","2000","gesprochen"
"1865","Hitler, Adolf","Die Steppen des Ostens haben noch einmal ihre Millionenmassen sich gegen Europa wälzen lassen","1943","gesprochen"
"1860","Beyer, Susanne / Höbel, Wolfgang","","2000","gesprochen"
"1857","","Appell der politischen Leiter auf dem Parteitag der NSDAP in Nürnberg","1935","gesprochen"
"1851","Schiessl, Michaela","","2000","gesprochen"
"1850","Hage, Volker","","1999","gesprochen"
"1840","Widmann, Carlos / Zuber, Helene","","2000","gesprochen"
"1839","B. Dörler, R. Leick","","1994","gesprochen"
"1836","Kronsbein, Joachim","","2000","gesprochen"
"1834","Knaup, Horand / Sauga, Michael / Schäfer, Ulrich","","2000","gesprochen"
"1832","Mettke, Jörg Rainer / Meyer, Fritjof","","1995","gesprochen"
"1827","Urs Jenny","","1994","gesprochen"
"1823","Dettmer, Markus / Sandberg, Britta","","2000","gesprochen"
"1818","Kerbusk, Klaus-Peter / Schäfer, Ulrich","","2001","gesprochen"
"1816","Flottau, Renate","","2001","gesprochen"
"1809","Neef, Christian","","2000","gesprochen"
"1808","Siegfried Kogelfranz","","1988","gesprochen"
"1802","Ilsemann, Siegesmund von / Koch, Dirk","","2000","gesprochen"
"1798","Wagner / Wieland","","2000","gesprochen"
"1786","P. Bornhöft, H. Palmer","","1994","gesprochen"
"1773","Kant, Hermann","Eingangsreferat auf dem X. Kongreß des Schriftstellerverbandes der DDR","1987","gesprochen"
"1763","unknown","","2001","gesprochen"
"1759","N. v. Festenberg/Cl. Seidl","","1991","gesprochen"
"1755","Bölke, Peter / Deckstein, Dinah","","2000","gesprochen"
"1751","Wolfgang Bayer","","1985","gesprochen"
"1725","Hoyng, Hans / Zuber, Helene","","2000","gesprochen"
"1724","","Eröffnung des 15. Deutschen Turnfestes in Stuttgart","1933","gesprochen"
"1705","Emcke, Carolin / Festenberg, Nikolaus von","","1999","gesprochen"
"1692","Klußmann, Uwe / Neef, Christian","","2000","gesprochen"
"1689","Ihlau, Olaf / Koch, Dirk","","2000","gesprochen"
"1687","H. Sorge, St. Simons","","1986","gesprochen"
"1677","M. Ertel, Müller v. Blumencron","","1992","gesprochen"
"1674","Ilsemann, Siegesmund von","","2000","gesprochen"
"1665","","Rundfunkvortrag: ""Der neue deutsche Panzer""","1943","gesprochen"
"1660","Honecker, Erich","Bericht des ZK der SED an den X. Parteitag der SED","1981","gesprochen"
"1658","Neef, Christian","","2001","gesprochen"
"1621","Grotewohl, Otto","Neue Zeiten - Neue Schulen. Rede vor der Volkskammer zur Begründung des Gesetzes über die sozialistische Entwicklung des Schulwesens in der Deutschen Demokratischen Republik","1959","gesprochen"
"1617","Honecker, Margot","Diskussionsbeitrag auf dem IX. Parteitag der SED","1976","gesprochen"
"1596","Hitler, Adolf","Aus Bauern, Bürgern und Arbeitern muß wieder werden ein deutsches Volk?","1933","gesprochen"
"1580","","Bericht eine Regimentsadjutanten vom Übergang über die Aisne","1940","gesprochen"
"1562","","Weihe der neuen Fahnen des Deutschen Reichskriegerbundes ""Kyffhäuser"" im Berliner Sportpalast","1936","gesprochen"
"1522","Kaiser Wilhelm II","Gespräch mit Ganghofer","1966","gesprochen"
"1497","","PK-Bericht: Gespräch über die Einnahme der Festung Libau","1941","gesprochen"
"1475","","Heldengedenktagsfeier auf dem Wiener Heldenplatz","1938","gesprochen"
"1457","","Staatsakt im Ehrensaal des Reichsluftfahrtministeriums anlässlich des Todes von Werner Mölders, Inspekteur der Luftwaffe","1941","gesprochen"
"1444","","Aufmarsch der SA auf dem Tempelhofer Feld in Berlin","1933","gesprochen"
"1426","","Stapellauf des Schlachtschiffes ""Scharnhorst"" von der Marine-Werft in Wilhelmshaven","1936","gesprochen"
"1396","Aurich, Eberhard","Diskussionsbeitrag auf dem XI. Parteitag der SED","1986","gesprochen"
"1333","","Interview mit Hans-Heinrich Lammers über die Persönlichkeit Adolf Hitlers","1934","gesprochen"
"1317","","Rundfunkinterview über das Strafrecht im Krieg","1940","gesprochen"
"1315","","Reportage und Interview anlässlich des Attentats auf Hitler im Münchner Bürgerbräukeller am 8. November 1939","1938","gesprochen"
"1308","","Festakt der Reichsregierung im Berliner Reichstag zur 60. Wiederkehr des Tages der Gründung des Deutschen Reiches","1931","gesprochen"
"1288","","Bericht einer Frau über die Auswirkungen der alliierten Bombenangriffe auf Dresden am 13. Februar 1945, 1. Fassung","1945","gesprochen"
"1287","Johst, Hanns","Vortrag über ""über Bücher, Wissenschaftler, Philosophen und Politiker""","1937","gesprochen"
"1272","","Frontbericht von der Ostfront","1944","gesprochen"
"1272","Kaiser Wilhelm II","Das deutsche Volkslied","1966","gesprochen"
"1259","Pieck, Wilhelm","An der Wende der deutschen Geschichte - Antrittsrede des Präsidenten der DDR auf der gemeinsamen Tagung der Provisorischen Volks- und Länderkammer","1949","gesprochen"
"1242","","","1948","gesprochen"
"1237","Laven, Paul","Reportage vom Fußball-Länderkampf Deutschland gegen England im Berliner Stadion","1930","gesprochen"
"1219","Grotewohl, Otto","Die Regierungserklärung des Ministerpräsidenten der DDR auf der gemeinsamen Tagung der Provisorischen Volks- und Länderkammer","1949","gesprochen"
"1214","","Empfang Adolf Hitlers im Rathaus der Stadt Linz","1938","gesprochen"
"1204","","""Tag der Nationalen Arbeit"": Reportage vom Abbrennen des Feuerwerks über dem Tempelhofer Feld in Berlin","1933","gesprochen"
"1195","Scholtz-Klink, Gertrud","Ansprache zum Muttertag","1940","gesprochen"
"1179","","Anprachen zur Einweihung des Hauses Kurmark","1935","gesprochen"
"1128","","Reportage vom Kriegsversehrtensport","1944","gesprochen"
"1124","Kaiser Wilhelm II","Festmahl für die Provinz Westfalen","1966","gesprochen"
"1115","","PK-Bericht: Dresden nach den alliierten Bombenangriffen","1945","gesprochen"
"1113","De Maizière, Lothar","Ansprache zum Inkrafttreten der Wirtschafts-, Währungs- und Sozialunion","1990","gesprochen"
"1056","","PK-Bericht vom Durchbruch an der Aisne","1940","gesprochen"
