"token","author","title","year","textClass"
"63164","Musäus, Johann Karl August (#118735365)","Grandison der Zweite, Oder Geschichte des Herrn v. N*** in Briefen entworfen","1760","Belletristik::Roman"
"60757","List, Friedrich (#118573489)","Das deutsche National-Transport-System in volks- und staatswirthschaftlicher Beziehung: in volks- und staatswirthschaftlicher Beziehung beleuchtet","1838","Gebrauchsliteratur::Technik"
"59233","Goethe, Johann Wolfgang von (#118540238)","Faust: Der Tragödie zweiter Teil","1832","Belletristik::Drama"
"59124","Sturza, Marie Tihanyi (#1014927005)","Das Gelübde einer dreißigjährigen Frau","1905","Belletristik::Roman"
"58909","Musäus, Johann Karl August (#118735365)","Grandison der Zweite, Oder Geschichte des Herrn v. N*** in Briefen entworfen","1761","Belletristik::Roman"
"56682","Weerth, Georg (#117208612)","Leben und Thaten des berühmten Ritters Schnapphahnski","1849","Belletristik::Roman"
"55803","Gottschalck, Friedrich (#104217774)","Die Sagen und Volksmährchen der Deutschen","1814","Belletristik::Märchen"
"55696","Oest, Johann Friedrich (#131436945)","Versuch einer Beantwortung der pädagogischen Frage: Wie man Kinder und junge Leute vor dem Leib und Seele verwüstenden Laster der Unzucht überhaupt, und der Selbstschwächung insonderheit verwahren, oder, wofern sie"
"53971","Musäus, Johann Karl August (#118735365)","Grandison der Zweite, Oder Geschichte des Herrn v. N*** in Briefen entworfen","1762","Belletristik::Roman"
"50258","Pahl, Johann Gottfried (#10038384X)","Leben und Thaten des ehrwürdigen Paters Simpertus","1799","Gebrauchsliteratur::Theologie"
"49620","Storm, Theodor (#118618725)","John Riew', Ein Fest auf Haderslevhuus: Zwei Novellen","1885","Belletristik::Novelle"
"48380","Hahn, Alban von (#116385812)","Der Verkehr in der Guten Gesellschaft: Ein Buch über Lebensart und feine Sitte","1898","Gebrauchsliteratur::Anstandsliteratur"
"42458","Storm, Theodor (#118618725)","Waldwinkel, Pole Poppenspäler: Novellen","1875","Belletristik::Novelle"
"42343","Gräfin zu Reventlow, Fanny (#118600044)","Herrn Dames Aufzeichnungen: oder Begebenheiten aus einem merkwürdigen Stadtteil","1913","Belletristik::Roman"
"41784","Mosen, Julius (#118584375)","Die Dresdener Gemälde-Galerie","1844","Gebrauchsliteratur::Kunst"
"40818","Löhe, Wilhelm (#118728784)","Etwas aus der Geschichte des Diaconissenhauses Neuendettelsau","1870","Gebrauchsliteratur::Regionalgeschichte"
"40607","von Keyserling, Eduard (#118561812)","Beate und Mareile: Eine Schloßgeschichte","1903","Belletristik::Roman"
"40478","Fontane, Theodor (#118534262)","Unterm Birnbaum","1883","Belletristik::Novelle"
"40233","Pahl, Johann Gottfried (#10038384X)","Die Philosophen aus dem Uranus: Freymüthige Bemerkungen über den politischen, moralischen, und literarischen Zustand von Deutschland","1796","Belletristik::Satire"
"38845","Altenberg, Peter (#118502255)","Pròdrŏmŏs","1906","Belletristik::Prosa"
"38671","Krieger, Ernst","Lebenserinnerungen des Ernst Krieger","1907","Belletristik::Biographie"
"36503","Meißner, Alfred (#118580310)","Die Prinzessin von Portugal","1882","Belletristik::Novelle"
"35831","Adler, Alfred (#118500686)","Studie über Minderwertigkeit von Organen","1907","Wissenschaft::Medizin"
"35372","von Preuschen, Hermione (#119420015)","Yoshiwara: Vom Freudenhaus des Lebens","1920","Belletristik::Roman"
"33560","Pappenheim, Bertha (#118816292); Rabinowitsch, Sara (#139461582)","Zur Lage der jüdischen Bevölkerung in Galizien: Reise-Eindrücke und Vorschläge zur Besserung der Verhältnisse","1904","Gebrauchsliteratur::Reiseliteratur"
"33393","Dickens, Charles (#118525239)","Der Weihnachtsabend: Eine Geistergeschichte","1844","Belletristik::Märchen"
"31554","Schnitzler, Arthur (#118609807)","Traumnovelle: Novelle","1926","Belletristik::Novelle"
"31509","Burdel, Édouard (#156101882)","Die Trunksucht","1855","Wissenschaft::Medizin"
"30993","Schnitzler, Arthur (#118609807)","Fräulein Else: Novelle","1924","Belletristik::Novelle"
"30433","Harenberg, Johann Christoph (#104338768)","Vernünftige und Christliche Gedancken Uber die VAMPIRS Oder Bluhtsaugende Todten: So unter den Türcken und auf den Gräntzen des Servien-Landes den lebenden Menschen und Viehe das Bluht aussaugen sollen","1733","Gebr"
"30192","Grimm, Albert Ludwig (#119097850)","Die malerischen und romantischen Stellen des Odenwaldes: in ihrer Vorzeit und Gegenwart","1843","Gebrauchsliteratur::Reiseliteratur"
"29479","Forkel, Johann Nikolaus (#118809962)","Ueber Johann Sebastian Bachs Leben, Kunst und Kunstwerke: Für patriotische Verehrer echter musikalischer Kunst","1802","Belletristik::Biographie"
"29358","Müllner, Adolph (#118737775)","Der Kaliber","1829","Belletristik::Novelle"
"28994","(John Cuthbertson; ed.)","Beschreibung einer Elektrisirmaschine und einigen damit von J. R. Deimann und A. Paets von Troostwyck angestelten Versuchen","1790","Wissenschaft::Physik"
"28736","Swift, Jonathan (#118620193)","Des Herrn Dr. Jonathan Swifts wo nicht unverbesserlicher doch wohlgemeynter Unterricht für alle Arten unerfahrner Bedienten, aus vieljähriger sorgfältiger Aufmerksamkeit und Erfahrung zusammengetragen","1748","Gebrauchsliteratu"
"28336","Oest, Johann Friedrich (#131436945)","Nöthige Belehrung und Warnung für Jüngling und solche Knaben, die schon zu einigem Nachdenken gewöhnt sind","1787","Gebrauchsliteratur::Pädagogik"
"28178","Schreiner, Olive (#118795457)","Peter Halket im Mashonalande","1898","Belletristik::Prosa"
"28014","Hagenauer, Arnold (#116380225)","Muspilli","1900","Belletristik::Roman"
"27955","W. S. G. E.,","Curieuse und sehr wunderbare Relation, von denen sich neuer Dingen in Servien erzeigenden Blut-Saugern oder Vampyrs: aus authentischen Nachrichten mitgetheilet, und mit Historischen und Philosophischen Reflexionen begleitet","1732","Gebrauchslite"
"27636","Heyking, Elisabeth von (#104359080)","Zwei Erzählungen","1918","Belletristik::Novelle"
"27345","Kant, Immanuel (#118559796)","Über Pädagogik","1803","Wissenschaft::Pädagogik"
"24361","Lorinser, Carl Ignaz (#117217638)","Der Sieg über die Branntweinpest in Oberschlesien: historisch, medicinisch und mystisch beleuchtet","1845","Gebrauchsliteratur::Regionalgeschichte"
"24261","Storm, Theodor (#118618725)","Ein Doppelgänger: Novelle","1887","Belletristik::Novelle"
"22709","Weber, Max (#118629743)","Politik als Beruf","1919","Wissenschaft::Soziologie"
"22300","Kafka, Franz (#118559230)","Die Verwandlung","1915","Belletristik::Prosa"
"21586","Storm, Theodor (#118618725)","Bötjer Basch","1887","Belletristik::Novelle"
"20790","Grimmelshausen, Hans Jakob Christoffel von (#118542273)","Deß Weltberuffenen SIMPLICISSIMI Pralerey und Gepräng mit seinem Teutschen Michel: Jedermänniglichen / wanns seyn kan / ohne Lachen zu lesen erlaubt","1673","Belletristik::Roman"
"20161","Vertrag","Friedens-Schluß / So von der Römischen Käyserlichen / Vnd Aller-Christl. Königl. Mayst. Mayst. Als auch Deß Heyl. Römischen Reichs Extraordinari-Deputirten, vnd anderer Chur:Fürsten vnd Ständ Gevollmächtigten vnd Hochansehenlichen Herren"
"20101","Panizza, Oskar (#118739131)","Der Illusionismus und Die Rettung der Persönlichkeit: Skizze einer Weltanschauung","1895","Gebrauchsliteratur::Gesellschaft"
"19997","Zebel,","Verzeichnis und Außlegungen Zebelis etlicher Zufälle, welche den Menschen unversehens zuwiederfahren pflegen, nach unterschiedlichen Lauff des Monden durch die zwölff himlischen Zeichen","1669","Gebrauchsliteratur::Astrologie"
"19629","Locke, Richard Adams (#137161824)","Neueste Berichte vom Cap der guten Hoffnung über Sir John Herschel’s höchst merkwürdige astronomische Entdeckungen, den Mond und seine Bewohner betreffend: Nebst kurzer Uebersicht einiger neu entdeckter und beobachte"
"18804","Pahl, Johann Gottfried (#10038384X)","Bertha von Wöllstein. Eine Reihe von Briefen aus dem Mittelalter","1794","Belletristik::Briefroman"
"18223","Andreas-Salomé, Lou (#118502921)","Die Erotik","1910","Gebrauchsliteratur::Gesellschaft"
"17363","Tulla, Johann Gottfried (#118763180)","Der Rhein von Basel bis Mannheim mit Begründung der Nothwendigkeit, diesen Strom zu regulieren","1822","Gebrauchsliteratur::Reiseliteratur"
"17106","Schubin, Ossip (#117116955)","Etiquette: Eine Rococo-Arabeske","1887","Belletristik::Roman"
"16794","Pahl, Johann Gottfried (#10038384X)","Geheimnisse eines mehr als fünfzigjährigen wirtembergischen Staatsmannes: Zum Besten seiner Landsleute als ein Vermächtniß nach seinem Tode herausgegeben","1799","Gebrauchsliteratur::Regionalgeschichte"
"15649","Eckstein, Ernst (#119131285)","Dudler und Dulder: Studien über die Anmaßungen der Tonkunst. Von einem alten Musikfreund","1893","Wissenschaft::Musik"
"15508","Eckarth, Gotthülff Traugott (#136445187)","Chronica, oder: historische Beschreibung des Dorffes Bertzdorff, eine halbe Meile von Zittau in der Ober-Lausitz gelegen","1749","Gebrauchsliteratur::Regionalgeschichte"
"14082","Spitzer, Daniel (#119145162)","Das Herrenrecht: Eine Novelle in Briefen","1877","Belletristik::Novelle"
"13612","Oberwinder, Heinrich (#117078247)","Der Fall Buschoff: Die Untersuchung über den Xantener Knabenmord","1892","Gebrauchsliteratur::Kriminalistik"
"13556","Weber, Max (#118629743)","Wissenschaft als Beruf","1919","Wissenschaft::Soziologie"
"13509","Peckenstein, Lorenz (#124557260)","Theatri Saxonici: Darinnen ordentliche Warhaftige Beschreibungen von Erbawung vnnd Auffnemen der vornembsten Haupt vnd Fürsten Schlössere / Im Marggraffthumb Meissen / Der Chur Sachsen / Landgraffschafft Düringen / Vnd"
"13362","Wienbarg, Ludolf (#118807226)","Soll die plattdeutsche Sprache gepflegt oder ausgerottet werden?: Gegen Ersteres und für Letzteres","1834","Gebrauchsliteratur::Politik"
"13274","Arrhenius, Svante (#118650467)","Das Schicksal der Planeten","1911","Wissenschaft::Geowissenschaften"
"12969","Heine, Heinrich (#118548018)","Deutschland: Ein Wintermährchen","1844","Belletristik::Lyrik"
"12955","Preuß, Hugo (#118596403)","Franz Lieber, ein Bürger zweier Welten","1886","Gebrauchsliteratur::Politik"
"12894","Lichtenberg, Georg Christoph (#118572628)","Timorus, das ist, Vertheidigung zweyer Israeliten, die durch die Kräftigkeit der Lavaterischen Beweisgründe und der Göttingischen Mettwürste bewogen den wahren Glauben angenommen haben","1773","Gebrauchsliteratur:"
"12400","Jahn, Otto (#118556657)","Gottfried Herrmann. Eine Gedächnissrede: gehalten am 28. JANUAR 1849 in der academischen Aula zu Leipzig","1849","Gebrauchsliteratur::Rede"
"11685","Hasak, Max (#117503002)","Die Predigtkirche im Mittelalter","1893","Gebrauchsliteratur::Theologie"
"11443","Glaßbrenner, Adolf (#118539698)","Der Weihnachtsmarkt","1847","Belletristik::Dialog"
"11371","Korn, Philipp Anton (#116340487)","Die erste deutsche Frauen-Conferenz in Leipzig","1865","Gebrauchsliteratur::Sonstiges"
"11351","Schurz, Karl (#118611720)","Der Studentencongreß zu Eisenach am 25. September 1848: seine Bedeutung und seine Resultate","1848","Gebrauchsliteratur::Bericht"
"11304","Polidori, John (#118920774)","Der Vampyr","1819","Belletristik::Novelle"
"11043","Marx, Karl (#118578537); Engels, Friedrich (#118530380)","Manifest der Kommunistischen Partei","1848","Gebrauchsliteratur::Politik"
"10956","Cuthbertson, John (#121155846)","Beschreibung einer verbesserten Luftpumpe: nebst einer Nachricht von verschiedenen mit selbiger gemachten Versuchen","1788","Wissenschaft::Physik"
"10405","Humboldt, Wilhelm von (#118554727)","Ueber die Buchstabenschrift und ihren Zusammenhang mit dem Sprachbau: Gelesen in der Akademie der Wissenschaften am 20. Mai 1824","1826","Wissenschaft::Sprachwissenschaft"
"9831","Weber, Max (#118629743)","Der Nationalstaat und die Volkswirtschaftspolitik: Akademische Antrittsrede","1895","Wissenschaft::Politik"
"9252","Bakunin, Michail Alexandrowitsch (#118506102)","Aufruf an die Slaven: Von einem russischen Patrioten Michael Bakunin. Mitglied des Slavencongresses in Prag","1848","Gebrauchsliteratur::Rede"
"9132","Luther, Martin (#118575449)","Eyn Enchiridion oder Handbuchlein: eynem yetzlichen Christen fast nutzlich bey sich zuhaben/ zur stetter vbung vnnd trachtung geystlicher gesenge/ vnd Psalmen/ Rechtschaffen vnnd kunstlich vertheutscht","1524","Gebrauchsliteratur::"
"8976","Pahl, Johann Gottfried (#10038384X)","Wohlgemeyntes, in Vernunft und Schrift bestgegründetes, jedoch unmaaßgebliches Gutachten, über die Wahlfähigkeit eines Landtagsdeputirten in Wirtemberg: auf ausdrükliches Verlangen der ehrsamen Amtsversammlung zu Y"
"8639","W. S. G. E.,","Acten-mäßige und Umständliche Relation von denen Vampiren oder Menschen-Saugern, Welche sich in diesem und vorigen Jahren, im Königreich Servien herfürgethan","1732","Gebrauchsliteratur::Populärwissenschaft"
"8532","Kraft, Robert (#118565990)","Der Medizinmann","1896","Belletristik::Roman"
"7837","Löhe, Wilhelm (#118728784)","Prediget das Evangelium aller Creatur!: Predigt am Missionsfeste zu Nürnberg den 17. Juni 1847","1847","Gebrauchsliteratur::Theologie"
"7478","Eckarth, Friedrich (#136444369)","Chronica Oder Historische Beschreibung Derer Zwey nächst an Zittau anstossenden Dörffer Eckersberg Und Olbersdorff","1732","Gebrauchsliteratur::Regionalgeschichte"
"7364","Trakl, Georg (#118623575)","Gedichte","1913","Belletristik::Lyrik"
"7057","Gerstäcker, Friedrich (#118538810)","Schießwaffen: Einige Worte über den Gebrauch und die Behandlung der Büchsen und Flinten","1848","Gebrauchsliteratur::Handbuch"
"6909","(Gemeinnütziger Verein zu Coswig; ed.)","Führer durch Coswig, Kötitz, Neu-Coswig und Umgegend","1906","Gebrauchsliteratur::Reiseliteratur"
"6812","Röntgen, Wilhelm Conrad (#118745743)","Weitere Beobachtungen über die Eigenschaften der X-Strahlen","1897","Wissenschaft::Physik"
"6599","Käsbohrer, Sebastian (#10038384X)","Vernunft- und schriftmäßiges Schutz- Trutz- und Vertheidigungs-Libell für den Wirtembergischen Adel, gegen die demokratischen und jakobinischen Belialssöhne unserer Zeit","1797","Gebrauchsliteratur::Regionalgeschichte"
"6536","Löhe, Wilhelm (#118728784)","Das Entgegenkommen zur Auferstehung der Todten: Predigt über Phil. 3, 7–11","1857","Gebrauchsliteratur::Theologie"
"6424","Nietzsche, Friedrich (#118587943)","Homer und die klassische Philologie: Ein Vortrag von Friedrich Nietzsche","1869","Wissenschaft::Philologie"
"6406","Nn","Einige Schul-Gebete: aus Heiliger Schrift und geistreichen Liedern gesammlet","1792","Gebrauchsliteratur::Theologie"
"6344","Heine, Heinrich (#118548018)","Ueber den Denunzianten: Eine Vorrede zum dritten Theile des Salons","1837","Gebrauchsliteratur::Sonstiges"
"6224","Rennenkampff, Gustav Reinhold Georg von","Ueber die bevorstehende Freiheit der Ehsten und Letten","1820","Gebrauchsliteratur::Politik"
"6045","o. A.,","Käyserl. und Frantzösischer Friedensschluß","1679","Gebrauchsliteratur::Politik"
"6039","Lemgo","Schulgesetze für das Gymnasium zu Lemgo","1820","Gebrauchsliteratur::Recht"
"5894","Ferdinand II. (#118532510)","Copia, Kayserl: Aachts Erklerung / wider Pfaltzgraff Friderich Churfürst","1621","Gebrauchsliteratur::Recht"
"5704","Löhe, Wilhelm (#118728784)","Eine protestantische Missionspredigt von der Abendmahlszucht: 1. Cor. 5, 6–8. Gehalten zu Rügland am Sonntag Septuagesimae","1853","Gebrauchsliteratur::Theologie"
"5643","Pahl, Johann Gottfried (#10038384X)","Trost- und Condolenz-Schreiben an den guten Mann, welcher über dem Truzlibell für den Wirtembergischen Adel im Angesichte des ehrlöblichen Publicums, bittre Thränen vergossen hat","1797","Gebrauchsliteratur::Satire"
"5358","Imbecillus, Heinrich","Der Prosector in der Westentasche: Strassburger Sektionstechnik in Versen","1894","Wissenschaft::Medizin"
"5248","Hannover","Revidirte Feur-Ordnung der Stadt Hannover","1681","Gebrauchsliteratur::Recht"
"5091","Rilke, Rainer Maria (#118601024)","Advent","1898","Belletristik::Lyrik"
"4962","Löhe, Wilhelm (#118728784)","Erste Predigt zu Neuendettelsau: gehalten am 11. Sonntag nach Trinitatis 6. August 1837","1873","Gebrauchsliteratur::Theologie"
"4798","Kafka, Franz (#118559230)","Das Urteil","1913","Belletristik::Prosa"
"4716","von Hoffmannswaldau, Christian Hoffmann (#118706187)","Hundert Grab-Schrifften: Mit willen in zwey Theile (also daß das eine meist Historische / daß ander aber ergötzliche Materien vorstelle) getheilet / Vnd Der untadelhafften Welt zum Zeitvertreib zuges"
"4478","Déry, Juliane (#116081392)","Selige Liebe","1896","Belletristik::Prosa"
"4208","Bakunin, Michail Alexandrowitsch (#118506102)","Rußland wie es wirklich ist!: Der 17. Jahrestag der Polnischen Revolution","1848","Gebrauchsliteratur::Rede"
"4190","Eckarth, Friedrich (#136444369)","Chronica oder Historische Beschreibung Des ohnweit Zittau liegenden Dorffs Klein Schönau","1733","Gebrauchsliteratur::Regionalgeschichte"
"3989","Kafka, Franz (#118559230)","Ein Hungerkünstler","1922","Belletristik::Prosa"
"3248","Luther, Martin (#118575449)","[95 Thesen (Populartitel) =] Der Neundte Teil der Buecher des Ehrnwirdigen Herrn D. Martini Lutheri (= Werke [Deutsche Abteilung]. Bd. 9)","1517","Gebrauchsliteratur::Reformschrift"
"2826","Käsbohrer, [Sebastian] (#10038384X)","Mein leztes Wort über den Adel","1797","Gebrauchsliteratur::Regionalgeschichte"
"2683","Vogt, Gottlob Heinrich","Kurtzes Bedencken Von denen Acten-maeßigen Relationen Wegen derer Vampiren, Oder Menschen- Und Vieh-Aussaugern, Ingleichen Uber das davon in Leipzig herausgekommene Raisonnement Vom Welt-Geiste","1732","Gebrauchsliteratur::Populärwiss"
"2499","Ulrich, Anton (#118503472)","Des Trojanischen Paridis Urtheil/ Von dem Goldenen Apffel der Eridis.","1662","Belletristik::Drama"
"2110","Bletzacher, Joseph (#116201843)","Geschichte eines deutschen Liedes","1891","Wissenschaft::Musikwissenschaft"
"2103","Ring, Max (#100800890)","Leibnitz und die Stiftung der Berliner Akademie","1863","Gebrauchsliteratur::Bericht"
"2075","Eckarth, Friedrich (#136444369)","Chronica, Oder Historische Beschreibung Des Dorffs Hartau bey Zittau","1734","Gebrauchsliteratur::Regionalgeschichte"
"1967","Röntgen, Wilhelm Conrad (#118745743)","Ueber eine neue Art von Strahlen: Fortsetzung","1896","Wissenschaft::Physik"
"1937","Oa","Des Edlen Ritter Morgeners Walfart","1497","Belletristik::Lyrik"
"1639","Nn","Ein schönes Neugebackenes/ wohlgeschmacktes und Honigsüsses Lied/ aus Schlauraffenland","1700","Belletristik::Märchen"
"1545","Mendelssohn, Moses (#118580744)","Ueber die Frage: was heißt aufklären?","1784","Gebrauchsliteratur::Gesellschaft"
"1435","Anonym","Zwo Warhafftige/ und doch Männiglich zuvor bekante Newe Zeitungen","1626","Zeitung"
"1382","Eckarth, Friedrich (#136444369)","Chronica Oder Historische Beschreibung Des ohnweit Zittau liegenden Dörffleins Pethau","1733","Gebrauchsliteratur::Regionalgeschichte"
"1347","Nietzsche, Friedrich (#118587943)","Idyllen aus Messina","1882","Belletristik::Lyrik"
"1323","Nn","Instruction für die Nachtwächter auf dem platten Lande","1809","Gebrauchsliteratur::Recht"
"1210","Nn","Der Frauen und Weiber Privilegia","1700","Gebrauchsliteratur::Satire"
"1207","Knorr, Christian","Poetische Erörterung der Frage / Ob die Liebe durch den Ehstand gemehret oder gemindert werde? in demselben ab- oder zunehme?","1700","Belletristik::Lyrik"
"989","Nn","Eigentliche Abbildung der Stadt Wißmar: sampt kurtzem Bericht/ ihres Alterthums/ Ursprungs/ Gelegenheit und der Zeit passirenden Kriegs-Unruhe","1675","Gebrauchsliteratur::Regionalgeschichte"
"878","Schiller, Friedrich (#118607626)","Der Triumf der Liebe: Eine Hymne","1782","Belletristik::Lyrik"
"811","Teichman, Benedictus","Newe Zeitung: Von Brodt/ das zum Stein worden/ Vnd einem Poltergeist/ der sich zu Preßburgk in Vngern/ in dem Barfüsser Kloster den 24. vnd 25. Augusti dieses nechst abgelauffenen Sommers hat hören vnd sehen lassen","1607","Gebrauchsli"
"788","Anonym","Ein Von denen Holländischen See-Küsten abgeschickter Mercurius: Welcher außblaset: Einen Höchst-Blutdurstigen Krieg Wider Allgemeines Jubiliren Der Fleisch-Mäuleren","1673","Gebrauchsliteratur::Sonstiges"
"730","Nn","Eigentliche und accurate Vorstellung Des [...] Asiatischen Wunder-Thiers Rhinoceros oder Nasen-Horn genannt","1747","Gebrauchsliteratur::Zoologie"
"297","Bake, Elise (#102187576)","Der Ball der Tiere","1891","Belletristik::Kinderliteratur"
"228","Nn","Die hingerichtete See-Räuber Störtebeck und Gödeke Micheel","1701","Gebrauchsliteratur::Regionalgeschichte"
